cycle_id,timestamp_beat,timestamp_ms,obligations_count,unique_parties,assets_traded,gross_total,net_total,netting_efficiency_pct,cumulative_gross,cumulative_net,phi_alignment
NET-000767,6136,5356728,17,22,7,4331.748382,4308.297342,0.5414,11286695.17653,10144715.241753,0.61262
NET-000768,6144,5363712,48,45,7,15205.712482,13497.965756,11.231,11301900.889012,10158213.207509,0.505724
NET-000769,6152,5370696,65,47,7,17500.969825,15491.248716,11.4835,11319401.858837,10173704.456225,0.503199
NET-000770,6160,5377680,77,46,7,21042.139536,18338.417617,12.8491,11340443.998373,10192042.873842,0.489543
NET-000771,6168,5384664,55,43,7,17814.307894,14869.925323,16.5282,11358258.306267,10206912.799165,0.452752
NET-000772,6176,5391648,49,42,7,16293.591321,15343.871604,5.8288,11374551.897588,10222256.670769,0.559746
NET-000773,6184,5398632,79,49,7,27963.275914,23169.511385,17.1431,11402515.173502,10245426.182154,0.446603
NET-000774,6192,5405616,7,14,5,1021.40371,1021.40371,-0.0,11403536.577212,10246447.585864,0.618034
NET-000775,6200,5412600,11,18,7,4119.97735,4119.97735,0.0,11407656.554562,10250567.563214,0.618034
NET-000776,6208,5419584,41,40,7,11769.956154,10682.915769,9.2357,11419426.510716,10261250.478983,0.525677
NET-000777,6216,5426568,57,43,7,15830.710137,13781.351014,12.9455,11435257.220853,10275031.829997,0.488579
NET-000778,6224,5433552,59,48,7,18005.769942,15916.78142,11.6018,11453262.990795,10290948.611417,0.502016
NET-000779,6232,5440536,57,47,7,18901.131527,16634.544708,11.9918,11472164.122322,10307583.156125,0.498116
NET-000780,6240,5447520,10,18,6,3112.406003,3112.406003,0.0,11475276.528325,10310695.562128,0.618034
NET-000781,6248,5454504,19,26,7,5216.94545,4875.643467,6.5422,11480493.473775,10315571.205595,0.552612
NET-000782,6256,5461488,77,48,7,21616.310356,19148.299376,11.4174,11502109.784131,10334719.504971,0.50386
NET-000783,6264,5468472,75,47,7,21644.823501,20016.500809,7.5229,11523754.607632,10354736.00578,0.542805
NET-000784,6272,5475456,86,48,7,25957.455656,22716.960202,12.4839,11549712.063288,10377452.965982,0.493195
NET-000785,6280,5482440,10,16,5,4560.822212,4560.822212,0.0,11554272.8855,10382013.788194,0.618034
NET-000786,6288,5489424,58,47,7,18640.311621,16317.935795,12.4589,11572913.197121,10398331.723989,0.493445
NET-000787,6296,5496408,73,49,7,23178.299263,21456.58396,7.4281,11596091.496384,10419788.307949,0.543753
NET-000788,6304,5503392,69,48,7,19518.0725,17535.313696,10.1586,11615609.568884,10437323.621645,0.516448
NET-000789,6312,5510376,7,13,5,2679.995732,2679.995732,0.0,11618289.564616,10440003.617377,0.618034
NET-000790,6320,5517360,43,43,7,11843.259484,10444.831075,11.8078,11630132.8241,10450448.448452,0.499956
NET-000791,6328,5524344,46,43,7,13653.34678,13075.180065,4.2346,11643786.17088,10463523.628517,0.575688
NET-000792,6336,5531328,77,48,7,21812.680024,19573.777861,10.2642,11665598.850904,10483097.406378,0.515392
NET-000793,6344,5538312,54,47,7,19508.64884,16861.231799,13.5705,11685107.499744,10499958.638177,0.482329
NET-000794,6352,5545296,86,47,7,26636.088088,24859.599604,6.6695,11711743.587832,10524818.237781,0.551339
NET-000795,6360,5552280,5,9,3,1002.973774,1002.973774,0.0,11712746.561606,10525821.211555,0.618034
NET-000796,6368,5559264,21,27,7,6601.514149,6198.778359,6.1007,11719348.075755,10532019.989914,0.557027
NET-000797,6376,5566248,40,39,7,13820.824134,12520.22999,9.4104,11733168.899889,10544540.219904,0.52393
NET-000798,6384,5573232,73,50,7,21879.626435,19702.024613,9.9526,11755048.526324,10564242.244517,0.518508
NET-000799,6392,5580216,30,37,7,9427.046717,8723.732829,7.4606,11764475.573041,10572965.977346,0.543428
NET-000800,6400,5587200,74,49,7,21673.545627,19772.822383,8.7698,11786149.118668,10592738.799729,0.530336
NET-000801,6408,5594184,23,27,7,6831.110209,6494.316497,4.9303,11792980.228877,10599233.116226,0.568731
NET-000802,6416,5601168,9,15,6,2498.60919,2498.60919,0.0,11795478.838067,10601731.725416,0.618034
NET-000803,6424,5608152,43,42,7,12840.157737,10633.784566,17.1834,11808318.995804,10612365.509982,0.4462
NET-000804,6432,5615136,80,48,7,22379.096225,19491.708871,12.9022,11830698.092029,10631857.218853,0.489012
NET-000805,6440,5622120,47,47,7,13453.809145,12293.872187,8.6216,11844151.901174,10644151.09104,0.531818
NET-000806,6448,5629104,60,44,7,18477.797758,15931.07948,13.7826,11862629.698932,10660082.17052,0.480208
NET-000807,6456,5636088,64,47,7,18691.859484,16756.414044,10.3545,11881321.558416,10676838.584564,0.514489
NET-000808,6464,5643072,42,42,7,13117.864322,12262.553871,6.5202,11894439.422738,10689101.138435,0.552832
NET-000809,6472,5650056,55,47,7,16528.265544,15195.817148,8.0616,11910967.688282,10704296.955583,0.537418
NET-000810,6480,5657040,53,41,7,14332.652367,13413.713334,6.4115,11925300.340649,10717710.668917,0.553919
NET-000811,6488,5664024,77,46,7,23615.984988,22097.195511,6.4312,11948916.325637,10739807.864428,0.553722
NET-000812,6496,5671008,70,45,7,23246.771446,21024.739409,9.5585,11972163.097083,10760832.603837,0.522449
NET-000813,6504,5677992,62,48,7,18595.645592,17023.766421,8.4529,11990758.742675,10777856.370258,0.533505
NET-000814,6512,5684976,76,49,7,26610.040851,22862.288461,14.084,12017368.783526,10800718.658719,0.477194
NET-000815,6520,5691960,23,29,7,6492.718218,6127.830823,5.6199,12023861.501744,10806846.489542,0.561835
NET-000816,6528,5698944,7,13,5,2309.637327,2309.637327,0.0,12026171.139071,10809156.126869,0.618034
NET-000817,6536,5705928,78,46,7,24876.510098,22045.521497,11.3802,12051047.649169,10831201.648366,0.504232
NET-000818,6544,5712912,69,47,7,21050.186797,18460.364435,12.3031,12072097.835966,10849662.012801,0.495003
NET-000819,6552,5719896,16,25,7,4409.143832,4284.140555,2.8351,12076506.979798,10853946.153356,0.589683
NET-000820,6560,5726880,64,46,7,18488.702917,16788.559309,9.1956,12094995.682715,10870734.712665,0.526078
NET-000821,6568,5733864,10,17,6,2939.799284,2939.799284,-0.0,12097935.481999,10873674.511949,0.618034
NET-000822,6576,5740848,35,42,6,12232.869609,12232.869609,0.0,12110168.351608,10885907.381558,0.618034
NET-000823,6584,5747832,27,31,7,8279.074261,8200.627611,0.9475,12118447.425869,10894108.009169,0.608559
NET-000824,6592,5754816,53,43,7,18325.323921,16399.800974,10.5074,12136772.74979,10910507.810143,0.51296
NET-000825,6600,5761800,23,30,7,7605.447615,7038.332803,7.4567,12144378.197405,10917546.142946,0.543467
NET-000826,6608,5768784,5,10,4,1751.557531,1751.557531,0.0,12146129.754936,10919297.700477,0.618034
NET-000827,6616,5775768,88,50,7,31897.986446,25558.410164,19.8745,12178027.741382,10944856.110641,0.419289
NET-000828,6624,5782752,64,44,7,19068.236494,16011.329097,16.0314,12197095.977876,10960867.439738,0.45772
NET-000829,6632,5789736,41,39,7,10787.741918,10082.350945,6.5388,12207883.719794,10970949.790683,0.552646
NET-000830,6640,5796720,42,40,7,14162.667952,13470.76061,4.8854,12222046.387746,10984420.551293,0.56918
NET-000831,6648,5803704,26,36,7,8111.519532,8110.170817,0.0166,12230157.907278,10992530.72211,0.617868
NET-000832,6656,5810688,46,45,7,13411.140772,11868.955783,11.4993,12243569.04805,11004399.677893,0.503041
NET-000833,6664,5817672,25,29,7,8191.750481,7027.511972,14.2123,12251760.798531,11011427.189865,0.475911
NET-000834,6672,5824656,83,47,7,26325.205136,22198.111088,15.6773,12278086.003667,11033625.300953,0.461261
NET-000835,6680,5831640,37,36,7,12070.04346,11470.914988,4.9638,12290156.047127,11045096.215941,0.568396
NET-000836,6688,5838624,82,50,7,22032.857963,19769.166596,10.2742,12312188.90509,11064865.382537,0.515292
NET-000837,6696,5845608,80,50,7,22061.405567,18173.426017,17.6234,12334250.310657,11083038.808554,0.4418
NET-000838,6704,5852592,35,38,7,9518.946217,9467.849057,0.5368,12343769.256874,11092506.657611,0.612666
NET-000839,6712,5859576,10,17,5,3732.455279,3522.379843,5.6283,12347501.712153,11096029.037454,0.561751
NET-000840,6720,5866560,10,17,5,3030.544336,2702.211677,10.8341,12350532.256489,11098731.249131,0.509693
NET-000841,6728,5873544,23,29,7,7223.641809,6344.449638,12.171,12357755.898298,11105075.698769,0.496324
NET-000842,6736,5880528,26,32,7,8744.912523,8467.362438,3.1738,12366500.810821,11113543.061207,0.586296
NET-000843,6744,5887512,63,47,7,21131.034051,18410.736822,12.8735,12387631.844872,11131953.798029,0.489299
NET-000844,6752,5894496,72,45,7,21190.572197,18550.151078,12.4604,12408822.417069,11150503.949107,0.49343
NET-000845,6760,5901480,22,28,7,7122.190897,7122.190897,0.0,12415944.607966,11157626.140004,0.618034
NET-000846,6768,5908464,62,46,7,19469.621096,15744.972677,19.1306,12435414.229062,11173371.112681,0.426728
NET-000847,6776,5915448,53,44,7,18676.223846,16384.907236,12.2686,12454090.452908,11189756.019917,0.495348
NET-000848,6784,5922432,46,42,7,15754.347894,14139.259999,10.2517,12469844.800802,11203895.279916,0.515517
NET-000849,6792,5929416,41,44,7,12271.320462,11819.140467,3.6849,12482116.121264,11215714.420383,0.581185
NET-000850,6800,5936400,52,47,7,18109.315018,16705.868139,7.7499,12500225.436282,11232420.288522,0.540535
NET-000851,6808,5943384,71,49,7,21661.796524,18635.901311,13.9688,12521887.232806,11251056.189833,0.478346
NET-000852,6816,5950368,33,37,7,9175.498658,9031.730496,1.5669,12531062.731464,11260087.920329,0.602365
NET-000853,6824,5957352,41,42,7,11796.428034,10516.36907,10.8512,12542859.159498,11270604.289399,0.509522
NET-000854,6832,5964336,80,49,7,23355.992189,19967.562335,14.5078,12566215.151687,11290571.851734,0.472956
NET-000855,6840,5971320,79,47,7,24231.496617,18877.763521,22.0941,12590446.648304,11309449.615255,0.397093
NET-000856,6848,5978304,28,34,7,10595.037783,9235.724594,12.8297,12601041.686087,11318685.339849,0.489737
NET-000857,6856,5985288,37,39,7,11907.715299,11392.622138,4.3257,12612949.401386,11330077.961987,0.574777
NET-000858,6864,5992272,10,16,6,2859.74556,2859.74556,0.0,12615809.146946,11332937.707547,0.618034
NET-000859,6872,5999256,81,49,7,27436.90144,23320.493544,15.0032,12643246.048386,11356258.201091,0.468002
NET-000860,6880,6006240,11,16,5,3609.591051,3609.591051,0.0,12646855.639437,11359867.792142,0.618034
NET-000861,6888,6013224,51,40,7,17105.441931,14365.716064,16.0167,12663961.081368,11374233.508206,0.457867
NET-000862,6896,6020208,86,47,7,24906.183109,21580.591936,13.3525,12688867.264477,11395814.100142,0.484509
NET-000863,6904,6027192,10,15,7,3316.843892,3316.843892,0.0,12692184.108369,11399130.944034,0.618034
NET-000864,6912,6034176,27,29,7,6993.07459,6656.915561,4.807,12699177.182959,11405787.859595,0.569964
NET-000865,6920,6041160,65,47,7,20602.76128,19093.986001,7.3232,12719779.944239,11424881.845596,0.544802
NET-000866,6928,6048144,45,42,7,13568.457354,11926.439391,12.1017,12733348.401593,11436808.284987,0.497017
NET-000867,6936,6055128,32,37,7,8461.112186,8082.077698,4.4797,12741809.513779,11444890.362685,0.573237
NET-000868,6944,6062112,29,40,7,7926.591077,7634.059586,3.6905,12749736.104856,11452524.422271,0.581129
NET-000869,6952,6069096,8,15,4,2857.453125,2857.453125,0.0,12752593.557981,11455381.875396,0.618034
NET-000870,6960,6076080,67,47,7,19619.372727,17148.537854,12.5939,12772212.930708,11472530.41325,0.492095
NET-000871,6968,6083064,11,19,4,2753.455809,2499.192078,9.2343,12774966.386517,11475029.605328,0.52569
NET-000872,6976,6090048,12,20,6,4308.580799,4308.580799,-0.0,12779274.967316,11479338.186127,0.618034
NET-000873,6984,6097032,64,48,7,20857.210161,18992.476419,8.9405,12800132.177477,11498330.662546,0.528629
NET-000874,6992,6104016,28,33,6,6725.895424,6586.316383,2.0752,12806858.072901,11504916.978929,0.597282
NET-000875,7000,6111000,52,47,7,16921.505323,15305.627989,9.5493,12823779.578224,11520222.606918,0.522541
NET-000876,7008,6117984,15,24,6,4874.947248,4874.947248,0.0,12828654.525472,11525097.554166,0.618034
NET-000877,7016,6124968,26,28,7,8645.743191,7843.035605,9.2844,12837300.268663,11532940.589771,0.52519
NET-000878,7024,6131952,7,14,6,1503.729223,1503.729223,0.0,12838803.997886,11534444.318994,0.618034
NET-000879,7032,6138936,45,40,7,13480.181507,12875.394121,4.4865,12852284.179393,11547319.713115,0.573169
NET-000880,7040,6145920,34,37,7,9247.124865,8913.599235,3.6068,12861531.304258,11556233.31235,0.581966
NET-000881,7048,6152904,88,50,7,28935.82344,22861.236019,20.9933,12890467.127698,11579094.548369,0.408101
NET-000882,7056,6159888,15,20,6,6118.000745,6118.000745,0.0,12896585.128443,11585212.549114,0.618034
NET-000883,7064,6166872,33,36,7,11417.084992,10988.498457,3.7539,12908002.213435,11596201.047571,0.580495
NET-000884,7072,6173856,52,46,7,15931.513204,15268.837038,4.1595,12923933.726639,11611469.884609,0.576439
NET-000885,7080,6180840,59,46,7,18011.356635,15918.776507,11.6181,12941945.083274,11627388.661116,0.501853
NET-000886,7088,6187824,37,41,7,12130.623804,11008.125443,9.2534,12954075.707078,11638396.786559,0.5255
NET-000887,7096,6194808,23,29,7,7203.43254,6774.70376,5.9517,12961279.139618,11645171.490319,0.558517
NET-000888,7104,6201792,63,48,7,22283.813619,21026.949472,5.6403,12983562.953237,11666198.439791,0.561631
NET-000889,7112,6208776,67,48,7,21244.056734,18738.763768,11.7929,13004807.009971,11684937.203559,0.500105
NET-000890,7120,6215760,19,23,7,6984.4846,6984.4846,0.0,13011791.494571,11691921.688159,0.618034
NET-000891,7128,6222744,11,17,4,3474.274864,3474.274864,0.0,13015265.769435,11695395.963023,0.618034
NET-000892,7136,6229728,69,48,7,21398.707767,19491.762859,8.9115,13036664.477202,11714887.725882,0.528919
NET-000893,7144,6236712,49,41,7,14846.899934,12835.801661,13.5456,13051511.377136,11727723.527543,0.482578
NET-000894,7152,6243696,6,11,5,1069.85543,1069.85543,0.0,13052581.232566,11728793.382973,0.618034
NET-000895,7160,6250680,11,19,6,2925.519208,2619.794749,10.4503,13055506.751774,11731413.177722,0.513531
NET-000896,7168,6257664,12,18,6,4248.973188,4136.875017,2.6382,13059755.724962,11735550.052739,0.591652
NET-000897,7176,6264648,66,50,7,20125.19861,19189.324375,4.6503,13079880.923572,11754739.377114,0.571531
NET-000898,7184,6271632,20,30,7,5214.892389,4969.585052,4.704,13085095.815961,11759708.962166,0.570994
NET-000899,7192,6278616,27,35,7,9838.739396,9838.739396,-0.0,13094934.555357,11769547.701562,0.618034
NET-000900,7200,6285600,75,50,7,21169.80495,17715.851792,16.3155,13116104.360307,11787263.553354,0.454879
NET-000901,7208,6292584,51,43,7,15248.629475,13252.303743,13.0918,13131352.989782,11800515.857097,0.487116
NET-000902,7216,6299568,54,44,7,17429.297184,15951.280986,8.4801,13148782.286966,11816467.138083,0.533233
NET-000903,7224,6306552,36,34,7,11568.518562,11074.698084,4.2687,13160350.805528,11827541.836167,0.575347
NET-000904,7232,6313536,42,43,7,12277.533705,10282.8754,16.2464,13172628.339233,11837824.711567,0.45557
NET-000905,7240,6320520,61,46,7,19874.943727,16359.469489,17.688,13192503.28296,11854184.181056,0.441154
NET-000906,7248,6327504,33,32,7,11773.171692,11197.078304,4.8933,13204276.454652,11865381.25936,0.569101
NET-000907,7256,6334488,65,49,7,18236.566556,16019.66021,12.1564,13222513.021208,11881400.91957,0.49647
NET-000908,7264,6341472,55,47,7,16976.438182,15829.272232,6.7574,13239489.45939,11897230.191802,0.55046
NET-000909,7272,6348456,55,45,7,16295.554346,15231.880986,6.5274,13255785.013736,11912462.072788,0.55276
NET-000910,7280,6355440,53,46,7,16510.327779,14612.566504,11.4944,13272295.341515,11927074.639292,0.50309
NET-000911,7288,6362424,64,48,7,20714.507331,17879.240583,13.6873,13293009.848846,11944953.879875,0.481161
NET-000912,7296,6369408,27,35,7,8528.418412,8480.955076,0.5565,13301538.267258,11953434.834951,0.612469
NET-000913,7304,6376392,35,34,7,12523.477069,12055.193968,3.7392,13314061.744327,11965490.028919,0.580642
NET-000914,7312,6383376,47,42,7,14733.375801,12043.939126,18.254,13328795.120128,11977533.968045,0.435494
NET-000915,7320,6390360,65,45,7,19877.119411,17955.777671,9.6661,13348672.239539,11995489.745716,0.521373
NET-000916,7328,6397344,42,43,7,16140.395422,14937.95415,7.4499,13364812.634961,12010427.699866,0.543535
NET-000917,7336,6404328,9,16,5,2891.6476,2891.6476,0.0,13367704.282561,12013319.347466,0.618034
NET-000918,7344,6411312,15,22,6,3302.95903,3302.95903,0.0,13371007.241591,12016622.306496,0.618034
NET-000919,7352,6418296,11,19,5,3151.647249,3151.647249,-0.0,13374158.88884,12019773.953745,0.618034
NET-000920,7360,6425280,52,42,7,16446.167391,14460.529455,12.0736,13390605.056231,12034234.4832,0.497298
NET-000921,7368,6432264,20,26,7,5189.62196,5189.62196,0.0,13395794.678191,12039424.10516,0.618034
NET-000922,7376,6439248,14,21,6,3486.865289,3171.513813,9.044,13399281.54348,12042595.618973,0.527594
NET-000923,7384,6446232,64,48,7,17778.896965,17005.133191,4.3521,13417060.440445,12059600.752164,0.574513
NET-000924,7392,6453216,50,46,7,15655.717283,14321.74499,8.5207,13432716.157728,12073922.497154,0.532827
NET-000925,7400,6460200,30,36,7,9832.432436,9832.432436,0.0,13442548.590164,12083754.92959,0.618034
NET-000926,7408,6467184,70,49,7,20964.620764,19837.773094,5.375,13463513.210928,12103592.702684,0.564284
NET-000927,7416,6474168,29,32,7,8928.271505,8876.525422,0.5796,13472441.482433,12112469.228106,0.612238
NET-000928,7424,6481152,8,15,6,2264.426425,2264.426425,0.0,13474705.908858,12114733.654531,0.618034
NET-000929,7432,6488136,88,48,7,29842.058654,25170.723473,15.6535,13504547.967512,12139904.378004,0.461499
NET-000930,7440,6495120,89,46,7,27289.519267,21621.427933,20.7702,13531837.486779,12161525.805937,0.410332
NET-000931,7448,6502104,69,46,7,20853.5977,18476.994926,11.3966,13552691.084479,12180002.800863,0.504068
NET-000932,7456,6509088,38,38,7,11453.891928,9506.448884,17.0025,13564144.976407,12189509.249747,0.448009
NET-000933,7464,6516072,30,37,7,9752.452892,9448.849611,3.1131,13573897.429299,12198958.099358,0.586903
NET-000934,7472,6523056,82,48,7,25005.963046,21429.232187,14.3035,13598903.392345,12220387.331545,0.474999
NET-000935,7480,6530040,41,37,7,12073.708366,10359.074504,14.2014,13610977.100711,12230746.406049,0.47602
NET-000936,7488,6537024,36,39,7,12265.428453,11649.289128,5.0234,13623242.529164,12242395.695177,0.5678
NET-000937,7496,6544008,29,33,7,9916.588074,9206.011193,7.1655,13633159.117238,12251601.70637,0.546379
NET-000938,7504,6550992,52,45,7,14606.724457,11697.731132,19.9154,13647765.841695,12263299.437502,0.41888
NET-000939,7512,6557976,5,10,4,1034.208331,1034.208331,0.0,13648800.050026,12264333.645833,0.618034
NET-000940,7520,6564960,73,47,7,23822.129671,20184.376802,15.2705,13672622.179697,12284518.022635,0.465329
NET-000941,7528,6571944,77,47,7,20262.312375,17145.854915,15.3806,13692884.492072,12301663.87755,0.464228
NET-000942,7536,6578928,38,36,7,10207.979613,9661.518728,5.3533,13703092.471685,12311325.396278,0.564501
NET-000943,7544,6585912,7,11,5,2367.708397,2367.708397,0.0,13705460.180082,12313693.104675,0.618034
NET-000944,7552,6592896,25,32,6,6777.434711,6777.434711,-0.0,13712237.614793,12320470.539386,0.618034
NET-000945,7560,6599880,76,46,7,25956.851622,23003.814168,11.3767,13738194.466415,12343474.353554,0.504267
NET-000946,7568,6606864,14,19,6,5075.163171,5075.163171,0.0,13743269.629586,12348549.516725,0.618034
NET-000947,7576,6613848,75,49,7,25164.352343,22107.69137,12.1468,13768433.981929,12370657.208095,0.496566
NET-000948,7584,6620832,71,45,7,21492.073598,19533.032821,9.1152,13789926.055527,12390190.240916,0.526882
NET-000949,7592,6627816,20,24,7,6189.406413,6189.406413,-0.0,13796115.46194,12396379.647329,0.618034
NET-000950,7600,6634800,33,39,7,11008.70829,10976.520501,0.2924,13807124.17023,12407356.16783,0.61511
NET-000951,7608,6641784,12,19,6,3596.618353,3485.892392,3.0786,13810720.788583,12410842.060222,0.587248
NET-000952,7616,6648768,41,38,7,12496.121314,11436.027923,8.4834,13823216.909897,12422278.088145,0.5332
NET-000953,7624,6655752,51,46,7,14244.458959,13388.910216,6.0062,13837461.368856,12435666.998361,0.557972
NET-000954,7632,6662736,54,46,7,17146.982769,16133.465911,5.9108,13854608.351625,12451800.464272,0.558926
NET-000955,7640,6669720,65,48,7,20568.275611,18313.454173,10.9626,13875176.627236,12470113.918445,0.508408
NET-000956,7648,6676704,67,48,7,20020.925733,19190.317514,4.1487,13895197.552969,12489304.235959,0.576547
NET-000957,7656,6683688,74,48,7,21061.691394,18770.985615,10.8762,13916259.244363,12508075.221574,0.509272
NET-000958,7664,6690672,45,45,7,15081.698014,14275.900581,5.3429,13931340.942377,12522351.122155,0.564605
NET-000959,7672,6697656,50,45,7,15781.219412,13095.357234,17.0194,13947122.161789,12535446.479389,0.44784
NET-000960,7680,6704640,72,47,7,21606.800065,18956.425419,12.2664,13968728.961854,12554402.904808,0.49537
NET-000961,7688,6711624,43,42,7,10445.52975,10116.229623,3.1525,13979174.491604,12564519.134431,0.586509
NET-000962,7696,6718608,33,36,7,11438.782389,9739.373477,14.8566,13990613.273993,12574258.507908,0.469468
NET-000963,7704,6725592,87,48,7,26307.803269,23844.33191,9.364,14016921.077262,12598102.839818,0.524394
NET-000964,7712,6732576,12,18,5,4437.421605,4437.421605,-0.0,14021358.498867,12602540.261423,0.618034
NET-000965,7720,6739560,49,44,7,17250.2369,15657.285119,9.2344,14038608.735767,12618197.546542,0.52569
NET-000966,7728,6746544,51,41,7,18547.663704,16607.812831,10.4587,14057156.399471,12634805.359373,0.513447
NET-000967,7736,6753528,57,44,7,19164.335458,16145.108071,15.7544,14076320.734929,12650950.467444,0.46049
NET-000968,7744,6760512,6,8,4,2222.569644,2222.569644,-0.0,14078543.304573,12653173.037088,0.618034
NET-000969,7752,6767496,66,48,7,20157.434666,18799.957846,6.7344,14098700.739239,12671972.994934,0.55069
NET-000970,7760,6774480,82,49,7,27107.77854,23538.134521,13.1683,14125808.517779,12695511.129455,0.486351
NET-000971,7768,6781464,56,45,7,17230.373873,14875.535923,13.6668,14143038.891652,12710386.665378,0.481366
NET-000972,7776,6788448,59,46,7,20320.390342,19306.419861,4.9899,14163359.281994,12729693.085239,0.568135
NET-000973,7784,6795432,81,48,7,23590.471318,19681.647461,16.5695,14186949.753312,12749374.7327,0.452339
NET-000974,7792,6802416,34,35,7,10345.881005,9856.456493,4.7306,14197295.634317,12759231.189193,0.570728
NET-000975,7800,6809400,6,11,3,1866.936548,1866.936548,0.0,14199162.570865,12761098.125741,0.618034
NET-000976,7808,6816384,17,27,6,4465.185503,4465.185503,0.0,14203627.756368,12765563.311244,0.618034
NET-000977,7816,6823368,49,41,7,13706.360009,11904.31004,13.1475,14217334.116377,12777467.621284,0.486559
NET-000978,7824,6830352,18,29,7,5499.537233,5237.65795,4.7618,14222833.65361,12782705.279234,0.570416
NET-000979,7832,6837336,60,45,7,15625.129407,14428.796196,7.6565,14238458.783017,12797134.07543,0.541469
NET-000980,7840,6844320,37,37,7,11186.524459,10643.374686,4.8554,14249645.307476,12807777.450116,0.56948
NET-000981,7848,6851304,83,47,7,22133.878771,20656.29458,6.6757,14271779.186247,12828433.744696,0.551277
NET-000982,7856,6858288,15,22,7,4681.760909,4681.760909,-0.0,14276460.947156,12833115.505605,0.618034
NET-000983,7864,6865272,69,47,7,21231.108124,17969.088925,15.3643,14297692.05528,12851084.59453,0.464391
NET-000984,7872,6872256,40,38,7,14478.958638,13132.030457,9.3027,14312171.013918,12864216.624987,0.525007
NET-000985,7880,6879240,26,35,7,7723.953929,7017.877633,9.1414,14319894.967847,12871234.50262,0.52662
NET-000986,7888,6886224,73,49,7,20389.019925,17221.714497,15.5344,14340283.987772,12888456.217117,0.46269
NET-000987,7896,6893208,21,29,7,7071.821685,6807.921008,3.7317,14347355.809457,12895264.138125,0.580717
NET-000988,7904,6900192,67,47,7,18624.795176,16178.306483,13.1357,14365980.604633,12911442.444608,0.486677
NET-000989,7912,6907176,77,48,7,25194.420663,21029.323585,16.5318,14391175.025296,12932471.768193,0.452716
NET-000990,7920,6914160,14,26,7,3271.758502,3271.758502,0.0,14394446.783798,12935743.526695,0.618034
NET-000991,7928,6921144,16,24,6,4051.950544,4051.950544,0.0,14398498.734342,12939795.477239,0.618034
NET-000992,7936,6928128,57,41,7,16886.668106,15394.655438,8.8354,14415385.402448,12955190.132677,0.52968
NET-000993,7944,6935112,15,24,7,4279.404986,4279.404986,0.0,14419664.807434,12959469.537663,0.618034
NET-000994,7952,6942096,81,50,7,26360.220968,21475.098639,18.5322,14446025.028402,12980944.636302,0.432712
NET-000995,7960,6949080,63,46,7,20008.822461,18181.790808,9.1311,14466033.850863,12999126.42711,0.526723
NET-000996,7968,6956064,52,44,7,16537.347726,15102.89721,8.674,14482571.198589,13014229.32432,0.531294
NET-000997,7976,6963048,62,45,7,18939.272705,16814.60054,11.2183,14501510.471294,13031043.92486,0.505851
NET-000998,7984,6970032,44,41,7,13397.876015,12022.735726,10.2639,14514908.347309,13043066.660586,0.515395
NET-000999,7992,6977016,76,49,7,22208.718743,19489.987426,12.2417,14537117.066052,13062556.648012,0.495617
NET-001000,8000,6984000,18,25,7,5990.190995,5862.969618,2.1238,14543107.257047,13068419.61763,0.596796
