epoch,engine_id,engine_name,engine_index,entanglement_strength,entanglement_alive,throughput_ops_per_beat,latency_ms,success_rate,coherence_contribution,hebbian_reward_eligible,phi_alignment
78,engine-providentia-018,PROVIDENTIA,18,0.692278,True,425,322.42,0.928217,0.642584,True,0.074244
78,engine-scientia-019,SCIENTIA,19,0.555321,True,418,616.82,0.938773,0.52132,True,0.062713
78,engine-mathematica-020,MATHEMATICA,20,0.407624,True,586,372.26,0.872128,0.3555,True,0.21041
78,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.680384,True,540,553.57,0.983532,0.669179,True,0.06235
78,engine-logica-022,LOGICA,22,0.675742,True,513,387.27,0.978195,0.661007,True,0.057708
78,engine-natura-023,NATURA,23,0.588537,True,78,151.6,0.891083,0.524435,True,0.029497
79,engine-cognitio-000,COGNITIO,0,0.603934,True,1,161.13,0.75389,0.4553,True,0.0141
79,engine-intelligentia-001,INTELLIGENTIA,1,0.611968,True,2,24.11,0.90682,0.554945,True,0.006066
79,engine-quantumia-002,QUANTUMIA,2,0.63841,True,6,435.72,0.887859,0.566818,True,0.020376
79,engine-resonantia-003,RESONANTIA,3,0.639923,True,12,613.42,0.899054,0.575326,True,0.021889
79,engine-harmonia-004,HARMONIA,4,0.62473,True,20,601.61,0.716205,0.447434,True,0.006696
79,engine-velocitas-005,VELOCITAS,5,0.611351,True,19,619.34,0.770667,0.471148,True,0.006683
79,engine-prudentia-006,PRUDENTIA,6,0.664874,True,53,344.8,0.98151,0.65258,True,0.04684
79,engine-fortitudo-007,FORTITUDO,7,0.776162,True,45,584.87,0.913044,0.70867,True,0.158128
79,engine-temperantia-008,TEMPERANTIA,8,0.565263,True,136,468.32,0.754873,0.426702,True,0.052771
79,engine-iustitia-009,IUSTITIA,9,0.624972,True,89,620.58,0.937974,0.586208,True,0.006938
79,engine-sapientia-010,SAPIENTIA,10,0.401253,True,113,206.51,0.819876,0.328978,True,0.216781
79,engine-memoria-011,MEMORIA,11,0.599136,True,232,636.25,0.713283,0.427354,True,0.018898
79,engine-imaginatio-012,IMAGINATIO,12,0.63445,True,871,644.4,0.814946,0.517042,True,0.016416
79,engine-veritas-013,VERITAS,13,0.791902,True,902,535.27,0.857517,0.679069,True,0.173868
79,engine-libertas-014,LIBERTAS,14,0.494365,True,951,577.47,0.882743,0.436397,True,0.123669
79,engine-dignitas-015,DIGNITAS,15,0.74766,True,411,489.1,0.94697,0.708012,True,0.129626
79,engine-concordia-016,CONCORDIA,16,0.583814,True,588,539.9,0.822245,0.480038,True,0.03422
79,engine-aeternitas-017,AETERNITAS,17,0.58733,True,640,225.79,0.823381,0.483597,True,0.030704
79,engine-providentia-018,PROVIDENTIA,18,0.621629,True,139,453.33,0.768522,0.477736,True,0.003595
79,engine-scientia-019,SCIENTIA,19,0.450354,True,273,507.61,0.94695,0.426462,True,0.16768
79,engine-mathematica-020,MATHEMATICA,20,0.737823,True,102,150.42,0.722611,0.533159,True,0.119789
79,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.562321,True,859,678.91,0.961868,0.540879,True,0.055713
79,engine-logica-022,LOGICA,22,0.571871,True,911,403.64,0.979645,0.560231,True,0.046163
79,engine-natura-023,NATURA,23,0.784802,True,833,272.41,0.851146,0.667981,True,0.166768
80,engine-cognitio-000,COGNITIO,0,0.663591,True,1,480.3,0.89807,0.595951,True,0.045557
80,engine-intelligentia-001,INTELLIGENTIA,1,0.869362,True,4,86.33,0.712853,0.619727,True,0.251328
80,engine-quantumia-002,QUANTUMIA,2,0.490212,True,1,582.75,0.928569,0.455196,True,0.127822
80,engine-resonantia-003,RESONANTIA,3,0.617369,True,4,256.76,0.828124,0.511258,True,0.000665
80,engine-harmonia-004,HARMONIA,4,0.500754,True,19,33.13,0.865747,0.433526,True,0.11728
80,engine-velocitas-005,VELOCITAS,5,0.526671,True,16,575.72,0.974086,0.513023,True,0.091363
80,engine-prudentia-006,PRUDENTIA,6,0.580398,True,50,469.75,0.81022,0.47025,True,0.037636
80,engine-fortitudo-007,FORTITUDO,7,0.629125,True,22,504.04,0.779708,0.490534,True,0.011091
80,engine-temperantia-008,TEMPERANTIA,8,0.714126,True,38,591.0,0.939325,0.670797,True,0.096092
80,engine-iustitia-009,IUSTITIA,9,0.663946,True,121,531.98,0.819484,0.544093,True,0.045912
80,engine-sapientia-010,SAPIENTIA,10,0.614461,True,130,150.61,0.929712,0.571272,True,0.003573
80,engine-memoria-011,MEMORIA,11,0.593206,True,314,270.05,0.707123,0.419469,True,0.024828
80,engine-imaginatio-012,IMAGINATIO,12,0.593552,True,947,95.28,0.817106,0.484995,True,0.024482
80,engine-veritas-013,VERITAS,13,0.493688,True,279,427.0,0.961379,0.474621,True,0.124346
80,engine-libertas-014,LIBERTAS,14,0.905914,True,297,563.05,0.71011,0.643298,True,0.28788
80,engine-dignitas-015,DIGNITAS,15,0.637238,True,568,204.21,0.946641,0.603236,True,0.019204
80,engine-concordia-016,CONCORDIA,16,0.620456,True,449,279.33,0.714888,0.443557,True,0.002422
80,engine-aeternitas-017,AETERNITAS,17,0.673688,True,382,644.85,0.843202,0.568055,True,0.055654
80,engine-providentia-018,PROVIDENTIA,18,0.70812,True,717,387.52,0.839894,0.594746,True,0.090086
80,engine-scientia-019,SCIENTIA,19,0.545925,True,876,560.06,0.871287,0.475657,True,0.072109
80,engine-mathematica-020,MATHEMATICA,20,0.688514,True,94,393.91,0.993186,0.683822,True,0.07048
80,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.830984,True,691,58.28,0.708584,0.588822,True,0.21295
80,engine-logica-022,LOGICA,22,0.418592,True,545,608.2,0.867951,0.363318,True,0.199442
80,engine-natura-023,NATURA,23,0.506779,True,316,22.6,0.761033,0.385675,True,0.111255
81,engine-cognitio-000,COGNITIO,0,0.554086,True,2,644.67,0.808849,0.448172,True,0.063948
81,engine-intelligentia-001,INTELLIGENTIA,1,0.558358,True,3,183.75,0.761702,0.425302,True,0.059676
81,engine-quantumia-002,QUANTUMIA,2,0.791138,True,5,50.87,0.90952,0.719556,True,0.173104
81,engine-resonantia-003,RESONANTIA,3,0.805384,True,6,683.47,0.929303,0.748446,True,0.18735
81,engine-harmonia-004,HARMONIA,4,0.662229,True,3,355.04,0.943958,0.625116,True,0.044195
81,engine-velocitas-005,VELOCITAS,5,0.636327,True,18,403.55,0.824287,0.524516,True,0.018293
81,engine-prudentia-006,PRUDENTIA,6,0.580317,True,4,279.47,0.857639,0.497703,True,0.037717
81,engine-fortitudo-007,FORTITUDO,7,0.614896,True,41,686.96,0.840375,0.516743,True,0.003138
81,engine-temperantia-008,TEMPERANTIA,8,0.686452,True,36,371.52,0.872372,0.598841,True,0.068418
81,engine-iustitia-009,IUSTITIA,9,0.528051,True,39,663.62,0.923391,0.487598,True,0.089983
81,engine-sapientia-010,SAPIENTIA,10,0.561692,True,131,495.35,0.84406,0.474102,True,0.056342
81,engine-memoria-011,MEMORIA,11,0.660311,True,473,368.27,0.952442,0.628908,True,0.042277
81,engine-imaginatio-012,IMAGINATIO,12,0.654448,True,184,650.56,0.776108,0.507922,True,0.036414
81,engine-veritas-013,VERITAS,13,0.77174,True,213,491.93,0.941032,0.726232,True,0.153706
81,engine-libertas-014,LIBERTAS,14,0.576435,True,306,515.82,0.953546,0.549657,True,0.041599
81,engine-dignitas-015,DIGNITAS,15,0.67349,True,808,503.48,0.941317,0.633968,True,0.055456
81,engine-concordia-016,CONCORDIA,16,0.615753,True,593,154.02,0.756527,0.465834,True,0.002281
81,engine-aeternitas-017,AETERNITAS,17,0.81993,True,352,286.31,0.887581,0.727754,True,0.201896
81,engine-providentia-018,PROVIDENTIA,18,0.616961,True,613,554.98,0.727622,0.448915,True,0.001073
81,engine-scientia-019,SCIENTIA,19,0.669856,True,313,511.61,0.951554,0.637404,True,0.051822
81,engine-mathematica-020,MATHEMATICA,20,0.413312,True,153,307.1,0.729902,0.301677,True,0.204722
81,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.54754,True,318,267.97,0.982316,0.537858,True,0.070494
81,engine-logica-022,LOGICA,22,0.545475,True,298,609.31,0.946655,0.516377,True,0.072559
81,engine-natura-023,NATURA,23,0.664741,True,332,280.04,0.747499,0.496893,True,0.046707
82,engine-cognitio-000,COGNITIO,0,0.605572,True,2,651.47,0.87741,0.531335,True,0.012462
82,engine-intelligentia-001,INTELLIGENTIA,1,0.483715,True,1,591.29,0.934061,0.45182,True,0.134318
82,engine-quantumia-002,QUANTUMIA,2,0.559411,True,3,161.2,0.830419,0.464546,True,0.058623
82,engine-resonantia-003,RESONANTIA,3,0.61804,True,11,621.47,0.720619,0.445372,True,6e-06
82,engine-harmonia-004,HARMONIA,4,0.643651,True,14,380.85,0.972957,0.626245,True,0.025617
82,engine-velocitas-005,VELOCITAS,5,0.680059,True,12,645.29,0.851174,0.578848,True,0.062025
82,engine-prudentia-006,PRUDENTIA,6,0.476563,True,43,136.33,0.86462,0.412045,True,0.141471
82,engine-fortitudo-007,FORTITUDO,7,0.500301,True,41,237.1,0.915973,0.458262,True,0.117733
82,engine-temperantia-008,TEMPERANTIA,8,0.455763,True,29,297.02,0.789439,0.359797,True,0.162271
82,engine-iustitia-009,IUSTITIA,9,0.664939,True,46,481.42,0.951373,0.632605,True,0.046905
82,engine-sapientia-010,SAPIENTIA,10,0.686651,True,143,113.73,0.896239,0.615404,True,0.068617
82,engine-memoria-011,MEMORIA,11,0.43569,True,380,649.23,0.768664,0.334899,True,0.182344
82,engine-imaginatio-012,IMAGINATIO,12,0.709117,True,132,416.26,0.893641,0.633696,True,0.091083
82,engine-veritas-013,VERITAS,13,0.551945,True,303,322.07,0.889731,0.491083,True,0.066089
82,engine-libertas-014,LIBERTAS,14,0.529162,True,157,378.86,0.980235,0.518703,True,0.088872
82,engine-dignitas-015,DIGNITAS,15,0.517183,True,445,453.67,0.897032,0.46393,True,0.100851
82,engine-concordia-016,CONCORDIA,16,0.593896,True,713,96.85,0.979869,0.58194,True,0.024138
82,engine-aeternitas-017,AETERNITAS,17,0.413566,True,883,169.75,0.73247,0.302925,True,0.204468
82,engine-providentia-018,PROVIDENTIA,18,0.458529,True,936,542.05,0.926549,0.424849,True,0.159505
82,engine-scientia-019,SCIENTIA,19,0.721878,True,122,341.2,0.803351,0.579922,True,0.103844
82,engine-mathematica-020,MATHEMATICA,20,0.526518,True,941,155.1,0.733594,0.386251,True,0.091516
82,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.623748,True,320,549.29,0.8701,0.542723,True,0.005714
82,engine-logica-022,LOGICA,22,0.541669,True,117,285.36,0.992606,0.537664,True,0.076365
82,engine-natura-023,NATURA,23,0.656274,True,245,564.15,0.885076,0.580852,True,0.03824
83,engine-cognitio-000,COGNITIO,0,0.518114,True,2,147.16,0.807961,0.418616,True,0.09992
83,engine-intelligentia-001,INTELLIGENTIA,1,0.551085,True,5,126.49,0.812892,0.447972,True,0.066949
83,engine-quantumia-002,QUANTUMIA,2,0.386247,True,7,190.92,0.810237,0.312951,True,0.231787
83,engine-resonantia-003,RESONANTIA,3,0.648078,True,2,542.98,0.868088,0.562588,True,0.030044
83,engine-harmonia-004,HARMONIA,4,0.539086,True,5,583.45,0.807729,0.435436,True,0.078948
83,engine-velocitas-005,VELOCITAS,5,0.690032,True,24,534.41,0.975789,0.673326,True,0.071998
83,engine-prudentia-006,PRUDENTIA,6,0.562883,True,12,626.66,0.850045,0.478476,True,0.055151
83,engine-fortitudo-007,FORTITUDO,7,0.648593,True,5,563.58,0.818776,0.531053,True,0.030559
83,engine-temperantia-008,TEMPERANTIA,8,0.629145,True,69,145.12,0.977656,0.615087,True,0.011111
83,engine-iustitia-009,IUSTITIA,9,0.768856,True,13,112.84,0.800297,0.615313,True,0.150822
83,engine-sapientia-010,SAPIENTIA,10,0.67703,True,140,500.34,0.850495,0.57581,True,0.058996
83,engine-memoria-011,MEMORIA,11,0.5404,True,435,467.99,0.705477,0.38124,True,0.077634
83,engine-imaginatio-012,IMAGINATIO,12,0.322641,True,606,369.74,0.962067,0.310402,True,0.295393
83,engine-veritas-013,VERITAS,13,0.550628,True,522,73.71,0.975954,0.537388,True,0.067406
83,engine-libertas-014,LIBERTAS,14,0.495739,True,685,27.28,0.927476,0.459786,True,0.122295
83,engine-dignitas-015,DIGNITAS,15,0.488425,True,361,196.87,0.735169,0.359075,True,0.129609
83,engine-concordia-016,CONCORDIA,16,0.709592,True,443,459.86,0.808471,0.573684,True,0.091558
83,engine-aeternitas-017,AETERNITAS,17,0.506609,True,157,174.86,0.759486,0.384762,True,0.111425
83,engine-providentia-018,PROVIDENTIA,18,0.532902,True,666,665.47,0.758236,0.404065,True,0.085132
83,engine-scientia-019,SCIENTIA,19,0.524419,True,697,51.83,0.977881,0.51282,True,0.093615
83,engine-mathematica-020,MATHEMATICA,20,0.584406,True,390,27.1,0.707969,0.413741,True,0.033628
83,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.590523,True,822,608.88,0.863611,0.509983,True,0.027511
83,engine-logica-022,LOGICA,22,0.621521,True,435,171.24,0.768771,0.477807,True,0.003487
83,engine-natura-023,NATURA,23,0.847204,True,930,375.65,0.726701,0.615664,True,0.22917
84,engine-cognitio-000,COGNITIO,0,0.592833,True,3,673.37,0.750813,0.445107,True,0.025201
84,engine-intelligentia-001,INTELLIGENTIA,1,0.616966,True,3,557.94,0.903608,0.557496,True,0.001068
84,engine-quantumia-002,QUANTUMIA,2,0.378721,True,1,603.32,0.717325,0.271666,True,0.239313
84,engine-resonantia-003,RESONANTIA,3,0.521404,True,12,633.49,0.795214,0.414628,True,0.09663
84,engine-harmonia-004,HARMONIA,4,0.538112,True,2,391.25,0.858193,0.461804,True,0.079922
84,engine-velocitas-005,VELOCITAS,5,0.603348,True,21,333.85,0.835498,0.504096,True,0.014686
84,engine-prudentia-006,PRUDENTIA,6,0.491501,True,2,351.5,0.781034,0.383879,True,0.126533
84,engine-fortitudo-007,FORTITUDO,7,0.432366,True,49,19.89,0.949979,0.410738,True,0.185668
84,engine-temperantia-008,TEMPERANTIA,8,0.624017,True,101,694.14,0.910777,0.568341,True,0.005983
84,engine-iustitia-009,IUSTITIA,9,0.730496,True,208,380.25,0.970472,0.708925,True,0.112462
84,engine-sapientia-010,SAPIENTIA,10,0.608621,True,52,675.34,0.883752,0.53787,True,0.009413
84,engine-memoria-011,MEMORIA,11,0.644197,True,137,63.29,0.808737,0.520986,True,0.026163
84,engine-imaginatio-012,IMAGINATIO,12,0.73039,True,99,403.5,0.914828,0.668181,True,0.112356
84,engine-veritas-013,VERITAS,13,0.746273,True,952,656.44,0.748182,0.558348,True,0.128239
84,engine-libertas-014,LIBERTAS,14,0.694616,True,478,52.85,0.729444,0.506683,True,0.076582
84,engine-dignitas-015,DIGNITAS,15,0.565462,True,253,254.21,0.997295,0.563933,True,0.052572
84,engine-concordia-016,CONCORDIA,16,0.604908,True,43,502.44,0.800909,0.484476,True,0.013126
84,engine-aeternitas-017,AETERNITAS,17,0.72182,True,637,437.46,0.790769,0.570793,True,0.103786
84,engine-providentia-018,PROVIDENTIA,18,0.459437,True,790,607.48,0.821192,0.377286,True,0.158597
84,engine-scientia-019,SCIENTIA,19,0.69396,True,428,45.89,0.894667,0.620863,True,0.075926
84,engine-mathematica-020,MATHEMATICA,20,0.510227,True,600,442.55,0.732385,0.373683,True,0.107807
84,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.606598,True,257,667.73,0.959251,0.58188,True,0.011436
84,engine-logica-022,LOGICA,22,0.58386,True,406,426.54,0.839373,0.490076,True,0.034174
84,engine-natura-023,NATURA,23,0.511312,True,842,315.47,0.760391,0.388797,True,0.106722
85,engine-cognitio-000,COGNITIO,0,0.730746,True,3,124.33,0.747499,0.546232,True,0.112713
85,engine-intelligentia-001,INTELLIGENTIA,1,0.725353,True,3,691.33,0.797703,0.578616,True,0.107319
85,engine-quantumia-002,QUANTUMIA,2,0.720566,True,6,323.25,0.759278,0.54711,True,0.102532
85,engine-resonantia-003,RESONANTIA,3,0.518084,True,2,273.16,0.853198,0.442028,True,0.09995
85,engine-harmonia-004,HARMONIA,4,0.578805,True,7,237.43,0.710486,0.411233,True,0.039229
85,engine-velocitas-005,VELOCITAS,5,0.738548,True,8,150.07,0.789085,0.582777,True,0.120514
85,engine-prudentia-006,PRUDENTIA,6,0.728383,True,55,534.03,0.910399,0.66312,True,0.110349
85,engine-fortitudo-007,FORTITUDO,7,0.571022,True,22,570.47,0.719701,0.410965,True,0.047012
85,engine-temperantia-008,TEMPERANTIA,8,0.591673,True,96,108.73,0.762965,0.451426,True,0.026361
85,engine-iustitia-009,IUSTITIA,9,0.611614,True,202,450.54,0.949248,0.580574,True,0.00642
85,engine-sapientia-010,SAPIENTIA,10,0.522991,True,48,479.07,0.731924,0.38279,True,0.095043
85,engine-memoria-011,MEMORIA,11,0.531476,True,547,174.07,0.701008,0.372569,True,0.086558
85,engine-imaginatio-012,IMAGINATIO,12,0.425836,True,428,321.34,0.931581,0.3967,True,0.192198
85,engine-veritas-013,VERITAS,13,0.655336,True,343,258.96,0.818478,0.536378,True,0.037302
85,engine-libertas-014,LIBERTAS,14,0.605299,True,624,188.38,0.976325,0.590969,True,0.012735
85,engine-dignitas-015,DIGNITAS,15,0.475912,True,85,162.88,0.855695,0.407235,True,0.142122
85,engine-concordia-016,CONCORDIA,16,0.661599,True,653,500.62,0.863956,0.571592,True,0.043565
85,engine-aeternitas-017,AETERNITAS,17,0.519844,True,775,450.51,0.939429,0.488356,True,0.09819
85,engine-providentia-018,PROVIDENTIA,18,0.514268,True,891,527.68,0.758633,0.390141,True,0.103766
85,engine-scientia-019,SCIENTIA,19,0.448246,True,2,69.08,0.731389,0.327842,True,0.169788
85,engine-mathematica-020,MATHEMATICA,20,0.462931,True,252,16.49,0.889286,0.411678,True,0.155103
85,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.680094,True,186,633.19,0.801675,0.545214,True,0.06206
85,engine-logica-022,LOGICA,22,0.845626,True,450,628.4,0.980666,0.829277,True,0.227592
85,engine-natura-023,NATURA,23,0.648266,True,164,463.82,0.723761,0.46919,True,0.030232
86,engine-cognitio-000,COGNITIO,0,0.698798,True,3,379.03,0.879562,0.614636,True,0.080764
86,engine-intelligentia-001,INTELLIGENTIA,1,0.748086,True,4,247.29,0.910746,0.681316,True,0.130052
86,engine-quantumia-002,QUANTUMIA,2,0.746584,True,8,367.28,0.893098,0.666773,True,0.12855
86,engine-resonantia-003,RESONANTIA,3,0.638278,True,13,576.32,0.856778,0.546862,True,0.020244
86,engine-harmonia-004,HARMONIA,4,0.668218,True,15,515.54,0.72949,0.487458,True,0.050184
86,engine-velocitas-005,VELOCITAS,5,0.63159,True,34,269.5,0.833271,0.526286,True,0.013556
86,engine-prudentia-006,PRUDENTIA,6,0.510292,True,4,413.23,0.828467,0.42276,True,0.107742
86,engine-fortitudo-007,FORTITUDO,7,0.420592,True,32,22.34,0.956709,0.402384,True,0.197442
86,engine-temperantia-008,TEMPERANTIA,8,0.705833,True,85,433.12,0.933442,0.658854,True,0.087799
86,engine-iustitia-009,IUSTITIA,9,0.548834,True,73,626.2,0.934973,0.513145,True,0.0692
86,engine-sapientia-010,SAPIENTIA,10,0.643888,True,84,665.01,0.877201,0.564819,True,0.025854
86,engine-memoria-011,MEMORIA,11,0.618622,True,362,266.31,0.91709,0.567332,True,0.000588
86,engine-imaginatio-012,IMAGINATIO,12,0.665033,True,921,677.05,0.868774,0.577764,True,0.046999
86,engine-veritas-013,VERITAS,13,0.478545,True,687,284.59,0.938491,0.44911,True,0.139489
86,engine-libertas-014,LIBERTAS,14,0.589993,True,418,308.68,0.847414,0.499968,True,0.028041
86,engine-dignitas-015,DIGNITAS,15,0.549396,True,825,284.7,0.773035,0.424703,True,0.068638
86,engine-concordia-016,CONCORDIA,16,0.612739,True,615,458.7,0.934212,0.572428,True,0.005295
86,engine-aeternitas-017,AETERNITAS,17,0.600139,True,628,376.16,0.706593,0.424054,True,0.017895
86,engine-providentia-018,PROVIDENTIA,18,0.813795,True,934,378.56,0.846524,0.688897,True,0.195761
86,engine-scientia-019,SCIENTIA,19,0.586506,True,411,547.09,0.844001,0.495011,True,0.031528
86,engine-mathematica-020,MATHEMATICA,20,0.456768,True,868,74.64,0.905547,0.413625,True,0.161266
86,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.545276,True,706,535.45,0.881303,0.480554,True,0.072758
86,engine-logica-022,LOGICA,22,0.663863,True,980,22.95,0.768675,0.510295,True,0.045829
86,engine-natura-023,NATURA,23,0.653139,True,196,471.63,0.976665,0.637898,True,0.035105
87,engine-cognitio-000,COGNITIO,0,0.651134,True,2,319.61,0.714104,0.464978,True,0.0331
87,engine-intelligentia-001,INTELLIGENTIA,1,0.44056,True,4,172.31,0.713541,0.314358,True,0.177474
87,engine-quantumia-002,QUANTUMIA,2,0.675101,True,2,235.1,0.782246,0.528095,True,0.057067
87,engine-resonantia-003,RESONANTIA,3,0.497109,True,3,142.61,0.916222,0.455462,True,0.120925
87,engine-harmonia-004,HARMONIA,4,0.56593,True,21,374.13,0.788905,0.446465,True,0.052104
87,engine-velocitas-005,VELOCITAS,5,0.416924,True,25,581.54,0.882216,0.367817,True,0.20111
87,engine-prudentia-006,PRUDENTIA,6,0.657607,True,52,627.78,0.897106,0.589944,True,0.039574
87,engine-fortitudo-007,FORTITUDO,7,0.542074,True,18,397.73,0.874315,0.473944,True,0.07596
87,engine-temperantia-008,TEMPERANTIA,8,0.595313,True,20,564.18,0.734956,0.437529,True,0.022721
87,engine-iustitia-009,IUSTITIA,9,0.693187,True,180,521.81,0.788067,0.546278,True,0.075153
87,engine-sapientia-010,SAPIENTIA,10,0.562006,True,62,123.72,0.974292,0.547558,True,0.056028
87,engine-memoria-011,MEMORIA,11,0.646627,True,480,421.09,0.851268,0.550453,True,0.028593
87,engine-imaginatio-012,IMAGINATIO,12,0.549948,True,953,379.69,0.826637,0.454608,True,0.068086
87,engine-veritas-013,VERITAS,13,0.652147,True,658,141.76,0.840329,0.548018,True,0.034113
87,engine-libertas-014,LIBERTAS,14,0.551394,True,335,526.87,0.788227,0.434623,True,0.06664
87,engine-dignitas-015,DIGNITAS,15,0.479406,True,888,244.06,0.814547,0.390498,True,0.138628
87,engine-concordia-016,CONCORDIA,16,0.5373,True,881,292.42,0.902473,0.484898,True,0.080734
87,engine-aeternitas-017,AETERNITAS,17,0.815791,True,695,227.75,0.866062,0.706525,True,0.197757
87,engine-providentia-018,PROVIDENTIA,18,0.543593,True,808,499.23,0.9201,0.50016,True,0.074441
87,engine-scientia-019,SCIENTIA,19,0.480571,True,250,688.27,0.88159,0.423667,True,0.137463
87,engine-mathematica-020,MATHEMATICA,20,0.551273,True,743,323.93,0.837047,0.461441,True,0.066761
87,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.578101,True,434,301.73,0.812732,0.469841,True,0.039933
87,engine-logica-022,LOGICA,22,0.750914,True,15,158.11,0.870929,0.653993,True,0.13288
87,engine-natura-023,NATURA,23,0.640022,True,889,114.41,0.814189,0.521099,True,0.021988
88,engine-cognitio-000,COGNITIO,0,0.61853,True,3,530.09,0.985754,0.609718,True,0.000496
88,engine-intelligentia-001,INTELLIGENTIA,1,0.702674,True,4,439.96,0.919531,0.64613,True,0.08464
88,engine-quantumia-002,QUANTUMIA,2,0.705783,True,8,67.61,0.867949,0.612584,True,0.087749
88,engine-resonantia-003,RESONANTIA,3,0.601239,True,6,65.21,0.770175,0.463059,True,0.016795
88,engine-harmonia-004,HARMONIA,4,0.499431,True,12,400.75,0.767677,0.383402,True,0.118603
88,engine-velocitas-005,VELOCITAS,5,0.47849,True,7,11.73,0.797358,0.381528,True,0.139544
88,engine-prudentia-006,PRUDENTIA,6,0.657722,True,40,690.08,0.898447,0.590928,True,0.039688
88,engine-fortitudo-007,FORTITUDO,7,0.50306,True,45,130.51,0.965091,0.485499,True,0.114974
88,engine-temperantia-008,TEMPERANTIA,8,0.513981,True,114,523.9,0.706255,0.363001,True,0.104053
88,engine-iustitia-009,IUSTITIA,9,0.757104,True,224,182.02,0.979051,0.741243,True,0.13907
88,engine-sapientia-010,SAPIENTIA,10,0.590344,True,328,262.49,0.728147,0.429857,True,0.02769
88,engine-memoria-011,MEMORIA,11,0.56319,True,221,177.94,0.936073,0.527187,True,0.054844
88,engine-imaginatio-012,IMAGINATIO,12,0.531293,True,293,181.59,0.742408,0.394436,True,0.086741
88,engine-veritas-013,VERITAS,13,0.515847,True,819,655.36,0.905449,0.467074,True,0.102187
88,engine-libertas-014,LIBERTAS,14,0.519264,True,202,654.32,0.884114,0.459089,True,0.09877
88,engine-dignitas-015,DIGNITAS,15,0.530769,True,229,223.12,0.743497,0.394625,True,0.087265
88,engine-concordia-016,CONCORDIA,16,0.604558,True,855,490.46,0.856931,0.518064,True,0.013476
88,engine-aeternitas-017,AETERNITAS,17,0.640971,True,446,160.6,0.892854,0.572294,True,0.022937
88,engine-providentia-018,PROVIDENTIA,18,0.72808,True,912,692.11,0.714733,0.520383,True,0.110047
88,engine-scientia-019,SCIENTIA,19,0.548999,True,605,168.48,0.849513,0.466382,True,0.069035
88,engine-mathematica-020,MATHEMATICA,20,0.613274,True,906,172.99,0.921796,0.565313,True,0.00476
88,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.729404,True,599,610.73,0.833642,0.608062,True,0.11137
88,engine-logica-022,LOGICA,22,0.651312,True,427,516.29,0.959439,0.624895,True,0.033278
88,engine-natura-023,NATURA,23,0.5659,True,631,205.6,0.900915,0.509828,True,0.052134
89,engine-cognitio-000,COGNITIO,0,0.55685,True,1,168.41,0.800415,0.445711,True,0.061184
89,engine-intelligentia-001,INTELLIGENTIA,1,0.649463,True,1,249.67,0.804707,0.522628,True,0.031429
89,engine-quantumia-002,QUANTUMIA,2,0.640389,True,4,137.91,0.805631,0.515917,True,0.022355
89,engine-resonantia-003,RESONANTIA,3,0.689451,True,2,194.75,0.767687,0.529282,True,0.071417
89,engine-harmonia-004,HARMONIA,4,0.56496,True,2,620.13,0.903345,0.510354,True,0.053074
89,engine-velocitas-005,VELOCITAS,5,0.709919,True,1,560.03,0.708208,0.50277,True,0.091885
89,engine-prudentia-006,PRUDENTIA,6,0.415966,True,54,140.7,0.833802,0.346834,True,0.202068
89,engine-fortitudo-007,FORTITUDO,7,0.588197,True,19,252.22,0.814045,0.478819,True,0.029837
89,engine-temperantia-008,TEMPERANTIA,8,0.718247,True,84,285.01,0.726851,0.522059,True,0.100213
89,engine-iustitia-009,IUSTITIA,9,0.761198,True,84,146.13,0.9135,0.695355,True,0.143164
89,engine-sapientia-010,SAPIENTIA,10,0.653976,True,272,173.94,0.897243,0.586775,True,0.035942
89,engine-memoria-011,MEMORIA,11,0.610761,True,502,653.24,0.787412,0.48092,True,0.007273
89,engine-imaginatio-012,IMAGINATIO,12,0.658481,True,945,253.72,0.887837,0.584623,True,0.040447
89,engine-veritas-013,VERITAS,13,0.455311,True,70,310.74,0.782159,0.356126,True,0.162723
89,engine-libertas-014,LIBERTAS,14,0.768399,True,901,93.46,0.720144,0.553358,True,0.150365
89,engine-dignitas-015,DIGNITAS,15,0.425087,True,945,441.63,0.812144,0.345232,True,0.192947
89,engine-concordia-016,CONCORDIA,16,0.545971,True,659,595.79,0.735782,0.401716,True,0.072063
89,engine-aeternitas-017,AETERNITAS,17,0.77427,True,268,627.73,0.729071,0.564498,True,0.156236
89,engine-providentia-018,PROVIDENTIA,18,0.471772,True,66,687.27,0.907934,0.428337,True,0.146262
89,engine-scientia-019,SCIENTIA,19,0.56022,True,546,391.22,0.996636,0.558335,True,0.057814
