beat,timestamp_ms,R_order_parameter,mean_phase_psi,phase_variance,gate_passed,oscillator_count,coupling_strength,drift_from_phi_inv
4370,3815010,1.0,-2.35924594,0.0,True,24,0.6180339887498948,0.38196601
4371,3815883,1.0,2.89092087,0.0,True,24,0.6180339887498948,0.38196601
4372,3816756,1.0,1.85790237,-0.0,True,24,0.6180339887498948,0.38196601
4373,3817629,1.0,0.82488387,0.0,True,24,0.6180339887498948,0.38196601
4374,3818502,1.0,-0.20813462,0.0,True,24,0.6180339887498948,0.38196601
4375,3819375,1.0,-1.24115312,0.0,True,24,0.6180339887498948,0.38196601
4376,3820248,1.0,-2.27417162,0.0,True,24,0.6180339887498948,0.38196601
4377,3821121,1.0,2.9759952,0.0,True,24,0.6180339887498948,0.38196601
4378,3821994,1.0,1.9429767,0.0,True,24,0.6180339887498948,0.38196601
4379,3822867,1.0,0.9099582,0.0,True,24,0.6180339887498948,0.38196601
4380,3823740,1.0,-0.12306029,0.0,True,24,0.6180339887498948,0.38196601
4381,3824613,1.0,-1.15607879,-0.0,True,24,0.6180339887498948,0.38196601
4382,3825486,1.0,-2.18909729,-0.0,True,24,0.6180339887498948,0.38196601
4383,3826359,1.0,3.06106952,-0.0,True,24,0.6180339887498948,0.38196601
4384,3827232,1.0,2.02805103,0.0,True,24,0.6180339887498948,0.38196601
4385,3828105,1.0,0.99503253,-0.0,True,24,0.6180339887498948,0.38196601
4386,3828978,1.0,-0.03798596,-0.0,True,24,0.6180339887498948,0.38196601
4387,3829851,1.0,-1.07100446,-0.0,True,24,0.6180339887498948,0.38196601
4388,3830724,1.0,-2.10402296,0.0,True,24,0.6180339887498948,0.38196601
4389,3831597,1.0,-3.13704145,0.0,True,24,0.6180339887498948,0.38196601
4390,3832470,1.0,2.11312536,0.0,True,24,0.6180339887498948,0.38196601
4391,3833343,1.0,1.08010686,0.0,True,24,0.6180339887498948,0.38196601
4392,3834216,1.0,0.04708836,0.0,True,24,0.6180339887498948,0.38196601
4393,3835089,1.0,-0.98593013,0.0,True,24,0.6180339887498948,0.38196601
4394,3835962,1.0,-2.01894863,0.0,True,24,0.6180339887498948,0.38196601
4395,3836835,1.0,-3.05196712,0.0,True,24,0.6180339887498948,0.38196601
4396,3837708,1.0,2.19819969,0.0,True,24,0.6180339887498948,0.38196601
4397,3838581,1.0,1.16518119,0.0,True,24,0.6180339887498948,0.38196601
4398,3839454,1.0,0.13216269,0.0,True,24,0.6180339887498948,0.38196601
4399,3840327,1.0,-0.9008558,-0.0,True,24,0.6180339887498948,0.38196601
4400,3841200,1.0,-1.9338743,0.0,True,24,0.6180339887498948,0.38196601
4401,3842073,1.0,-2.9668928,0.0,True,24,0.6180339887498948,0.38196601
4402,3842946,1.0,2.28327402,0.0,True,24,0.6180339887498948,0.38196601
4403,3843819,1.0,1.25025552,0.0,True,24,0.6180339887498948,0.38196601
4404,3844692,1.0,0.21723702,0.0,True,24,0.6180339887498948,0.38196601
4405,3845565,1.0,-0.81578147,0.0,True,24,0.6180339887498948,0.38196601
4406,3846438,1.0,-1.84879997,0.0,True,24,0.6180339887498948,0.38196601
4407,3847311,1.0,-2.88181847,0.0,True,24,0.6180339887498948,0.38196601
4408,3848184,1.0,2.36834834,0.0,True,24,0.6180339887498948,0.38196601
4409,3849057,1.0,1.33532985,0.0,True,24,0.6180339887498948,0.38196601
4410,3849930,1.0,0.30231135,0.0,True,24,0.6180339887498948,0.38196601
4411,3850803,1.0,-0.73070714,0.0,True,24,0.6180339887498948,0.38196601
4412,3851676,1.0,-1.76372564,0.0,True,24,0.6180339887498948,0.38196601
4413,3852549,1.0,-2.79674414,0.0,True,24,0.6180339887498948,0.38196601
4414,3853422,1.0,2.45342267,0.0,True,24,0.6180339887498948,0.38196601
4415,3854295,1.0,1.42040418,0.0,True,24,0.6180339887498948,0.38196601
4416,3855168,1.0,0.38738568,0.0,True,24,0.6180339887498948,0.38196601
4417,3856041,1.0,-0.64563282,0.0,True,24,0.6180339887498948,0.38196601
4418,3856914,1.0,-1.67865131,0.0,True,24,0.6180339887498948,0.38196601
4419,3857787,1.0,-2.71166981,0.0,True,24,0.6180339887498948,0.38196601
4420,3858660,1.0,2.538497,0.0,True,24,0.6180339887498948,0.38196601
4421,3859533,1.0,1.50547851,0.0,True,24,0.6180339887498948,0.38196601
4422,3860406,1.0,0.47246001,0.0,True,24,0.6180339887498948,0.38196601
4423,3861279,1.0,-0.56055849,0.0,True,24,0.6180339887498948,0.38196601
4424,3862152,1.0,-1.59357698,-0.0,True,24,0.6180339887498948,0.38196601
4425,3863025,1.0,-2.62659548,0.0,True,24,0.6180339887498948,0.38196601
4426,3863898,1.0,2.62357133,0.0,True,24,0.6180339887498948,0.38196601
4427,3864771,1.0,1.59055284,0.0,True,24,0.6180339887498948,0.38196601
4428,3865644,1.0,0.55753434,0.0,True,24,0.6180339887498948,0.38196601
4429,3866517,1.0,-0.47548416,0.0,True,24,0.6180339887498948,0.38196601
4430,3867390,1.0,-1.50850265,-0.0,True,24,0.6180339887498948,0.38196601
4431,3868263,1.0,-2.54152115,0.0,True,24,0.6180339887498948,0.38196601
4432,3869136,1.0,2.70864566,0.0,True,24,0.6180339887498948,0.38196601
4433,3870009,1.0,1.67562716,-0.0,True,24,0.6180339887498948,0.38196601
4434,3870882,1.0,0.64260867,0.0,True,24,0.6180339887498948,0.38196601
4435,3871755,1.0,-0.39040983,0.0,True,24,0.6180339887498948,0.38196601
4436,3872628,1.0,-1.42342832,0.0,True,24,0.6180339887498948,0.38196601
4437,3873501,1.0,-2.45644682,0.0,True,24,0.6180339887498948,0.38196601
4438,3874374,1.0,2.79371999,0.0,True,24,0.6180339887498948,0.38196601
4439,3875247,1.0,1.76070149,0.0,True,24,0.6180339887498948,0.38196601
4440,3876120,1.0,0.727683,0.0,True,24,0.6180339887498948,0.38196601
4441,3876993,1.0,-0.3053355,0.0,True,24,0.6180339887498948,0.38196601
4442,3877866,1.0,-1.338354,0.0,True,24,0.6180339887498948,0.38196601
4443,3878739,1.0,-2.37137249,0.0,True,24,0.6180339887498948,0.38196601
4444,3879612,1.0,2.87879432,-0.0,True,24,0.6180339887498948,0.38196601
4445,3880485,1.0,1.84577582,0.0,True,24,0.6180339887498948,0.38196601
4446,3881358,1.0,0.81275733,0.0,True,24,0.6180339887498948,0.38196601
4447,3882231,1.0,-0.22026117,0.0,True,24,0.6180339887498948,0.38196601
4448,3883104,1.0,-1.25327967,0.0,True,24,0.6180339887498948,0.38196601
4449,3883977,1.0,-2.28629816,-0.0,True,24,0.6180339887498948,0.38196601
4450,3884850,1.0,2.96386865,-0.0,True,24,0.6180339887498948,0.38196601
4451,3885723,1.0,1.93085015,-0.0,True,24,0.6180339887498948,0.38196601
4452,3886596,1.0,0.89783166,-0.0,True,24,0.6180339887498948,0.38196601
4453,3887469,1.0,-0.13518684,0.0,True,24,0.6180339887498948,0.38196601
4454,3888342,1.0,-1.16820534,0.0,True,24,0.6180339887498948,0.38196601
4455,3889215,1.0,-2.20122383,0.0,True,24,0.6180339887498948,0.38196601
4456,3890088,1.0,3.04894298,0.0,True,24,0.6180339887498948,0.38196601
4457,3890961,1.0,2.01592448,0.0,True,24,0.6180339887498948,0.38196601
4458,3891834,1.0,0.98290598,0.0,True,24,0.6180339887498948,0.38196601
4459,3892707,1.0,-0.05011251,0.0,True,24,0.6180339887498948,0.38196601
4460,3893580,1.0,-1.08313101,0.0,True,24,0.6180339887498948,0.38196601
4461,3894453,1.0,-2.1161495,0.0,True,24,0.6180339887498948,0.38196601
4462,3895326,1.0,3.13401731,0.0,True,24,0.6180339887498948,0.38196601
4463,3896199,1.0,2.10099881,0.0,True,24,0.6180339887498948,0.38196601
4464,3897072,1.0,1.06798031,0.0,True,24,0.6180339887498948,0.38196601
4465,3897945,1.0,0.03496182,0.0,True,24,0.6180339887498948,0.38196601
4466,3898818,1.0,-0.99805668,0.0,True,24,0.6180339887498948,0.38196601
4467,3899691,1.0,-2.03107518,0.0,True,24,0.6180339887498948,0.38196601
4468,3900564,1.0,-3.06409367,0.0,True,24,0.6180339887498948,0.38196601
4469,3901437,1.0,2.18607314,0.0,True,24,0.6180339887498948,0.38196601
4470,3902310,1.0,1.15305464,0.0,True,24,0.6180339887498948,0.38196601
4471,3903183,1.0,0.12003615,-0.0,True,24,0.6180339887498948,0.38196601
4472,3904056,1.0,-0.91298235,0.0,True,24,0.6180339887498948,0.38196601
4473,3904929,1.0,-1.94600085,0.0,True,24,0.6180339887498948,0.38196601
4474,3905802,1.0,-2.97901934,0.0,True,24,0.6180339887498948,0.38196601
4475,3906675,1.0,2.27114747,0.0,True,24,0.6180339887498948,0.38196601
4476,3907548,1.0,1.23812897,0.0,True,24,0.6180339887498948,0.38196601
4477,3908421,1.0,0.20511048,0.0,True,24,0.6180339887498948,0.38196601
4478,3909294,1.0,-0.82790802,0.0,True,24,0.6180339887498948,0.38196601
4479,3910167,1.0,-1.86092652,-0.0,True,24,0.6180339887498948,0.38196601
4480,3911040,1.0,-2.89394501,0.0,True,24,0.6180339887498948,0.38196601
4481,3911913,1.0,2.3562218,0.0,True,24,0.6180339887498948,0.38196601
4482,3912786,1.0,1.3232033,0.0,True,24,0.6180339887498948,0.38196601
4483,3913659,1.0,0.2901848,-0.0,True,24,0.6180339887498948,0.38196601
4484,3914532,1.0,-0.74283369,0.0,True,24,0.6180339887498948,0.38196601
4485,3915405,1.0,-1.77585219,0.0,True,24,0.6180339887498948,0.38196601
4486,3916278,1.0,-2.80887068,0.0,True,24,0.6180339887498948,0.38196601
4487,3917151,1.0,2.44129613,0.0,True,24,0.6180339887498948,0.38196601
4488,3918024,1.0,1.40827763,0.0,True,24,0.6180339887498948,0.38196601
4489,3918897,1.0,0.37525913,0.0,True,24,0.6180339887498948,0.38196601
4490,3919770,1.0,-0.65775936,0.0,True,24,0.6180339887498948,0.38196601
4491,3920643,1.0,-1.69077786,0.0,True,24,0.6180339887498948,0.38196601
4492,3921516,1.0,-2.72379636,0.0,True,24,0.6180339887498948,0.38196601
4493,3922389,1.0,2.52637046,0.0,True,24,0.6180339887498948,0.38196601
4494,3923262,1.0,1.49335196,-0.0,True,24,0.6180339887498948,0.38196601
4495,3924135,1.0,0.46033346,0.0,True,24,0.6180339887498948,0.38196601
4496,3925008,1.0,-0.57268503,0.0,True,24,0.6180339887498948,0.38196601
4497,3925881,1.0,-1.60570353,0.0,True,24,0.6180339887498948,0.38196601
4498,3926754,1.0,-2.63872203,0.0,True,24,0.6180339887498948,0.38196601
4499,3927627,1.0,2.61144478,0.0,True,24,0.6180339887498948,0.38196601
4500,3928500,1.0,1.57842629,0.0,True,24,0.6180339887498948,0.38196601
4501,3929373,1.0,0.54540779,0.0,True,24,0.6180339887498948,0.38196601
4502,3930246,1.0,-0.4876107,0.0,True,24,0.6180339887498948,0.38196601
4503,3931119,1.0,-1.5206292,0.0,True,24,0.6180339887498948,0.38196601
4504,3931992,1.0,-2.5536477,0.0,True,24,0.6180339887498948,0.38196601
4505,3932865,1.0,2.69651911,0.0,True,24,0.6180339887498948,0.38196601
4506,3933738,1.0,1.66350062,-0.0,True,24,0.6180339887498948,0.38196601
4507,3934611,1.0,0.63048212,0.0,True,24,0.6180339887498948,0.38196601
4508,3935484,1.0,-0.40253638,0.0,True,24,0.6180339887498948,0.38196601
4509,3936357,1.0,-1.43555487,0.0,True,24,0.6180339887498948,0.38196601
4510,3937230,1.0,-2.46857337,-0.0,True,24,0.6180339887498948,0.38196601
4511,3938103,1.0,2.78159344,0.0,True,24,0.6180339887498948,0.38196601
4512,3938976,1.0,1.74857495,-0.0,True,24,0.6180339887498948,0.38196601
4513,3939849,1.0,0.71555645,0.0,True,24,0.6180339887498948,0.38196601
4514,3940722,1.0,-0.31746205,-0.0,True,24,0.6180339887498948,0.38196601
4515,3941595,1.0,-1.35048054,0.0,True,24,0.6180339887498948,0.38196601
4516,3942468,1.0,-2.38349904,0.0,True,24,0.6180339887498948,0.38196601
4517,3943341,1.0,2.86666777,0.0,True,24,0.6180339887498948,0.38196601
4518,3944214,1.0,1.83364927,-0.0,True,24,0.6180339887498948,0.38196601
4519,3945087,1.0,0.80063078,0.0,True,24,0.6180339887498948,0.38196601
4520,3945960,1.0,-0.23238772,0.0,True,24,0.6180339887498948,0.38196601
4521,3946833,1.0,-1.26540621,0.0,True,24,0.6180339887498948,0.38196601
4522,3947706,1.0,-2.29842471,0.0,True,24,0.6180339887498948,0.38196601
4523,3948579,1.0,2.9517421,0.0,True,24,0.6180339887498948,0.38196601
4524,3949452,1.0,1.9187236,0.0,True,24,0.6180339887498948,0.38196601
4525,3950325,1.0,0.88570511,0.0,True,24,0.6180339887498948,0.38196601
4526,3951198,1.0,-0.14731339,0.0,True,24,0.6180339887498948,0.38196601
4527,3952071,1.0,-1.18033189,0.0,True,24,0.6180339887498948,0.38196601
4528,3952944,1.0,-2.21335038,0.0,True,24,0.6180339887498948,0.38196601
4529,3953817,1.0,3.03681643,0.0,True,24,0.6180339887498948,0.38196601
4530,3954690,1.0,2.00379793,-0.0,True,24,0.6180339887498948,0.38196601
4531,3955563,1.0,0.97077944,0.0,True,24,0.6180339887498948,0.38196601
4532,3956436,1.0,-0.06223906,-0.0,True,24,0.6180339887498948,0.38196601
4533,3957309,1.0,-1.09525756,0.0,True,24,0.6180339887498948,0.38196601
4534,3958182,1.0,-2.12827605,0.0,True,24,0.6180339887498948,0.38196601
4535,3959055,1.0,3.12189076,-0.0,True,24,0.6180339887498948,0.38196601
4536,3959928,1.0,2.08887226,0.0,True,24,0.6180339887498948,0.38196601
4537,3960801,1.0,1.05585377,0.0,True,24,0.6180339887498948,0.38196601
4538,3961674,1.0,0.02283527,0.0,True,24,0.6180339887498948,0.38196601
4539,3962547,1.0,-1.01018323,0.0,True,24,0.6180339887498948,0.38196601
4540,3963420,1.0,-2.04320172,0.0,True,24,0.6180339887498948,0.38196601
4541,3964293,1.0,-3.07622022,0.0,True,24,0.6180339887498948,0.38196601
4542,3965166,1.0,2.17394659,0.0,True,24,0.6180339887498948,0.38196601
4543,3966039,1.0,1.14092809,0.0,True,24,0.6180339887498948,0.38196601
4544,3966912,1.0,0.1079096,0.0,True,24,0.6180339887498948,0.38196601
4545,3967785,1.0,-0.9251089,0.0,True,24,0.6180339887498948,0.38196601
4546,3968658,1.0,-1.95812739,-0.0,True,24,0.6180339887498948,0.38196601
4547,3969531,1.0,-2.99114589,0.0,True,24,0.6180339887498948,0.38196601
4548,3970404,1.0,2.25902092,0.0,True,24,0.6180339887498948,0.38196601
4549,3971277,1.0,1.22600242,-0.0,True,24,0.6180339887498948,0.38196601
4550,3972150,1.0,0.19298393,0.0,True,24,0.6180339887498948,0.38196601
4551,3973023,1.0,-0.84003457,0.0,True,24,0.6180339887498948,0.38196601
4552,3973896,1.0,-1.87305307,0.0,True,24,0.6180339887498948,0.38196601
4553,3974769,1.0,-2.90607156,0.0,True,24,0.6180339887498948,0.38196601
4554,3975642,1.0,2.34409525,0.0,True,24,0.6180339887498948,0.38196601
4555,3976515,1.0,1.31107675,0.0,True,24,0.6180339887498948,0.38196601
4556,3977388,1.0,0.27805826,0.0,True,24,0.6180339887498948,0.38196601
4557,3978261,1.0,-0.75496024,0.0,True,24,0.6180339887498948,0.38196601
4558,3979134,1.0,-1.78797874,0.0,True,24,0.6180339887498948,0.38196601
4559,3980007,1.0,-2.82099723,0.0,True,24,0.6180339887498948,0.38196601
4560,3980880,1.0,2.42916958,0.0,True,24,0.6180339887498948,0.38196601
4561,3981753,1.0,1.39615108,0.0,True,24,0.6180339887498948,0.38196601
4562,3982626,1.0,0.36313259,0.0,True,24,0.6180339887498948,0.38196601
4563,3983499,1.0,-0.66988591,0.0,True,24,0.6180339887498948,0.38196601
4564,3984372,1.0,-1.70290441,0.0,True,24,0.6180339887498948,0.38196601
4565,3985245,1.0,-2.7359229,-0.0,True,24,0.6180339887498948,0.38196601
4566,3986118,1.0,2.51424391,0.0,True,24,0.6180339887498948,0.38196601
4567,3986991,1.0,1.48122541,0.0,True,24,0.6180339887498948,0.38196601
4568,3987864,1.0,0.44820691,0.0,True,24,0.6180339887498948,0.38196601
4569,3988737,1.0,-0.58481158,0.0,True,24,0.6180339887498948,0.38196601
4570,3989610,1.0,-1.61783008,0.0,True,24,0.6180339887498948,0.38196601
4571,3990483,1.0,-2.65084857,0.0,True,24,0.6180339887498948,0.38196601
4572,3991356,1.0,2.59931824,0.0,True,24,0.6180339887498948,0.38196601
4573,3992229,1.0,1.56629974,0.0,True,24,0.6180339887498948,0.38196601
4574,3993102,1.0,0.53328124,0.0,True,24,0.6180339887498948,0.38196601
4575,3993975,1.0,-0.49973725,0.0,True,24,0.6180339887498948,0.38196601
4576,3994848,1.0,-1.53275575,0.0,True,24,0.6180339887498948,0.38196601
4577,3995721,1.0,-2.56577425,0.0,True,24,0.6180339887498948,0.38196601
4578,3996594,1.0,2.68439257,0.0,True,24,0.6180339887498948,0.38196601
4579,3997467,1.0,1.65137407,0.0,True,24,0.6180339887498948,0.38196601
4580,3998340,1.0,0.61835557,0.0,True,24,0.6180339887498948,0.38196601
4581,3999213,1.0,-0.41466292,0.0,True,24,0.6180339887498948,0.38196601
4582,4000086,1.0,-1.44768142,0.0,True,24,0.6180339887498948,0.38196601
4583,4000959,1.0,-2.48069992,0.0,True,24,0.6180339887498948,0.38196601
4584,4001832,1.0,2.76946689,0.0,True,24,0.6180339887498948,0.38196601
4585,4002705,1.0,1.7364484,0.0,True,24,0.6180339887498948,0.38196601
4586,4003578,1.0,0.7034299,0.0,True,24,0.6180339887498948,0.38196601
4587,4004451,1.0,-0.32958859,0.0,True,24,0.6180339887498948,0.38196601
4588,4005324,1.0,-1.36260709,0.0,True,24,0.6180339887498948,0.38196601
4589,4006197,1.0,-2.39562559,0.0,True,24,0.6180339887498948,0.38196601
4590,4007070,1.0,2.85454122,0.0,True,24,0.6180339887498948,0.38196601
4591,4007943,1.0,1.82152273,-0.0,True,24,0.6180339887498948,0.38196601
4592,4008816,1.0,0.78850423,0.0,True,24,0.6180339887498948,0.38196601
4593,4009689,1.0,-0.24451427,-0.0,True,24,0.6180339887498948,0.38196601
4594,4010562,1.0,-1.27753276,0.0,True,24,0.6180339887498948,0.38196601
4595,4011435,1.0,-2.31055126,0.0,True,24,0.6180339887498948,0.38196601
4596,4012308,1.0,2.93961555,0.0,True,24,0.6180339887498948,0.38196601
4597,4013181,1.0,1.90659706,0.0,True,24,0.6180339887498948,0.38196601
4598,4014054,1.0,0.87357856,0.0,True,24,0.6180339887498948,0.38196601
4599,4014927,1.0,-0.15943994,0.0,True,24,0.6180339887498948,0.38196601
4600,4015800,1.0,-1.19245843,0.0,True,24,0.6180339887498948,0.38196601
4601,4016673,1.0,-2.22547693,0.0,True,24,0.6180339887498948,0.38196601
4602,4017546,1.0,3.02468988,-0.0,True,24,0.6180339887498948,0.38196601
4603,4018419,1.0,1.99167139,0.0,True,24,0.6180339887498948,0.38196601
4604,4019292,1.0,0.95865289,0.0,True,24,0.6180339887498948,0.38196601
4605,4020165,1.0,-0.07436561,0.0,True,24,0.6180339887498948,0.38196601
4606,4021038,1.0,-1.1073841,0.0,True,24,0.6180339887498948,0.38196601
4607,4021911,1.0,-2.1404026,0.0,True,24,0.6180339887498948,0.38196601
4608,4022784,1.0,3.10976421,0.0,True,24,0.6180339887498948,0.38196601
4609,4023657,1.0,2.07674571,0.0,True,24,0.6180339887498948,0.38196601
4610,4024530,1.0,1.04372722,0.0,True,24,0.6180339887498948,0.38196601
4611,4025403,1.0,0.01070872,0.0,True,24,0.6180339887498948,0.38196601
4612,4026276,1.0,-1.02230977,0.0,True,24,0.6180339887498948,0.38196601
4613,4027149,1.0,-2.05532827,0.0,True,24,0.6180339887498948,0.38196601
4614,4028022,1.0,-3.08834677,-0.0,True,24,0.6180339887498948,0.38196601
4615,4028895,1.0,2.16182004,0.0,True,24,0.6180339887498948,0.38196601
4616,4029768,1.0,1.12880155,0.0,True,24,0.6180339887498948,0.38196601
4617,4030641,1.0,0.09578305,0.0,True,24,0.6180339887498948,0.38196601
4618,4031514,1.0,-0.93723545,0.0,True,24,0.6180339887498948,0.38196601
4619,4032387,1.0,-1.97025394,0.0,True,24,0.6180339887498948,0.38196601
4620,4033260,1.0,-3.00327244,0.0,True,24,0.6180339887498948,0.38196601
4621,4034133,1.0,2.24689437,-0.0,True,24,0.6180339887498948,0.38196601
4622,4035006,1.0,1.21387588,-0.0,True,24,0.6180339887498948,0.38196601
4623,4035879,1.0,0.18085738,0.0,True,24,0.6180339887498948,0.38196601
4624,4036752,1.0,-0.85216112,0.0,True,24,0.6180339887498948,0.38196601
4625,4037625,1.0,-1.88517961,-0.0,True,24,0.6180339887498948,0.38196601
4626,4038498,1.0,-2.91819811,0.0,True,24,0.6180339887498948,0.38196601
4627,4039371,1.0,2.3319687,0.0,True,24,0.6180339887498948,0.38196601
4628,4040244,1.0,1.29895021,0.0,True,24,0.6180339887498948,0.38196601
4629,4041117,1.0,0.26593171,0.0,True,24,0.6180339887498948,0.38196601
4630,4041990,1.0,-0.76708679,0.0,True,24,0.6180339887498948,0.38196601
4631,4042863,1.0,-1.80010528,0.0,True,24,0.6180339887498948,0.38196601
4632,4043736,1.0,-2.83312378,-0.0,True,24,0.6180339887498948,0.38196601
4633,4044609,1.0,2.41704303,0.0,True,24,0.6180339887498948,0.38196601
4634,4045482,1.0,1.38402453,0.0,True,24,0.6180339887498948,0.38196601
4635,4046355,1.0,0.35100604,0.0,True,24,0.6180339887498948,0.38196601
4636,4047228,1.0,-0.68201246,0.0,True,24,0.6180339887498948,0.38196601
4637,4048101,1.0,-1.71503095,0.0,True,24,0.6180339887498948,0.38196601
4638,4048974,1.0,-2.74804945,0.0,True,24,0.6180339887498948,0.38196601
4639,4049847,1.0,2.50211736,0.0,True,24,0.6180339887498948,0.38196601
4640,4050720,1.0,1.46909886,0.0,True,24,0.6180339887498948,0.38196601
4641,4051593,1.0,0.43608037,0.0,True,24,0.6180339887498948,0.38196601
4642,4052466,1.0,-0.59693813,0.0,True,24,0.6180339887498948,0.38196601
4643,4053339,1.0,-1.62995663,-0.0,True,24,0.6180339887498948,0.38196601
4644,4054212,1.0,-2.66297512,0.0,True,24,0.6180339887498948,0.38196601
4645,4055085,1.0,2.58719169,0.0,True,24,0.6180339887498948,0.38196601
4646,4055958,1.0,1.55417319,0.0,True,24,0.6180339887498948,0.38196601
4647,4056831,1.0,0.5211547,0.0,True,24,0.6180339887498948,0.38196601
4648,4057704,1.0,-0.5118638,0.0,True,24,0.6180339887498948,0.38196601
4649,4058577,1.0,-1.5448823,0.0,True,24,0.6180339887498948,0.38196601
4650,4059450,1.0,-2.57790079,0.0,True,24,0.6180339887498948,0.38196601
4651,4060323,1.0,2.67226602,0.0,True,24,0.6180339887498948,0.38196601
4652,4061196,1.0,1.63924752,0.0,True,24,0.6180339887498948,0.38196601
4653,4062069,1.0,0.60622903,0.0,True,24,0.6180339887498948,0.38196601
4654,4062942,1.0,-0.42678947,0.0,True,24,0.6180339887498948,0.38196601
4655,4063815,1.0,-1.45980797,-0.0,True,24,0.6180339887498948,0.38196601
4656,4064688,1.0,-2.49282646,-0.0,True,24,0.6180339887498948,0.38196601
4657,4065561,1.0,2.75734035,0.0,True,24,0.6180339887498948,0.38196601
4658,4066434,1.0,1.72432185,0.0,True,24,0.6180339887498948,0.38196601
4659,4067307,1.0,0.69130335,0.0,True,24,0.6180339887498948,0.38196601
4660,4068180,1.0,-0.34171514,0.0,True,24,0.6180339887498948,0.38196601
4661,4069053,1.0,-1.37473364,0.0,True,24,0.6180339887498948,0.38196601
4662,4069926,1.0,-2.40775213,0.0,True,24,0.6180339887498948,0.38196601
4663,4070799,1.0,2.84241468,0.0,True,24,0.6180339887498948,0.38196601
4664,4071672,1.0,1.80939618,0.0,True,24,0.6180339887498948,0.38196601
4665,4072545,1.0,0.77637768,0.0,True,24,0.6180339887498948,0.38196601
4666,4073418,1.0,-0.25664081,0.0,True,24,0.6180339887498948,0.38196601
4667,4074291,1.0,-1.28965931,0.0,True,24,0.6180339887498948,0.38196601
4668,4075164,1.0,-2.32267781,0.0,True,24,0.6180339887498948,0.38196601
4669,4076037,1.0,2.92748901,0.0,True,24,0.6180339887498948,0.38196601
4670,4076910,1.0,1.89447051,-0.0,True,24,0.6180339887498948,0.38196601
4671,4077783,1.0,0.86145201,0.0,True,24,0.6180339887498948,0.38196601
4672,4078656,1.0,-0.17156648,0.0,True,24,0.6180339887498948,0.38196601
4673,4079529,1.0,-1.20458498,0.0,True,24,0.6180339887498948,0.38196601
4674,4080402,1.0,-2.23760348,0.0,True,24,0.6180339887498948,0.38196601
4675,4081275,1.0,3.01256333,0.0,True,24,0.6180339887498948,0.38196601
4676,4082148,1.0,1.97954484,0.0,True,24,0.6180339887498948,0.38196601
4677,4083021,1.0,0.94652634,0.0,True,24,0.6180339887498948,0.38196601
4678,4083894,1.0,-0.08649215,0.0,True,24,0.6180339887498948,0.38196601
4679,4084767,1.0,-1.11951065,0.0,True,24,0.6180339887498948,0.38196601
4680,4085640,1.0,-2.15252915,0.0,True,24,0.6180339887498948,0.38196601
4681,4086513,1.0,3.09763766,-0.0,True,24,0.6180339887498948,0.38196601
4682,4087386,1.0,2.06461917,0.0,True,24,0.6180339887498948,0.38196601
4683,4088259,1.0,1.03160067,0.0,True,24,0.6180339887498948,0.38196601
4684,4089132,1.0,-0.00141783,0.0,True,24,0.6180339887498948,0.38196601
4685,4090005,1.0,-1.03443632,0.0,True,24,0.6180339887498948,0.38196601
4686,4090878,1.0,-2.06745482,0.0,True,24,0.6180339887498948,0.38196601
4687,4091751,1.0,-3.10047331,-0.0,True,24,0.6180339887498948,0.38196601
4688,4092624,1.0,2.1496935,0.0,True,24,0.6180339887498948,0.38196601
4689,4093497,1.0,1.116675,0.0,True,24,0.6180339887498948,0.38196601
4690,4094370,1.0,0.0836565,0.0,True,24,0.6180339887498948,0.38196601
4691,4095243,1.0,-0.94936199,0.0,True,24,0.6180339887498948,0.38196601
4692,4096116,1.0,-1.98238049,0.0,True,24,0.6180339887498948,0.38196601
4693,4096989,1.0,-3.01539899,0.0,True,24,0.6180339887498948,0.38196601
4694,4097862,1.0,2.23476782,0.0,True,24,0.6180339887498948,0.38196601
4695,4098735,1.0,1.20174933,0.0,True,24,0.6180339887498948,0.38196601
4696,4099608,1.0,0.16873083,0.0,True,24,0.6180339887498948,0.38196601
4697,4100481,1.0,-0.86428766,-0.0,True,24,0.6180339887498948,0.38196601
4698,4101354,1.0,-1.89730616,-0.0,True,24,0.6180339887498948,0.38196601
4699,4102227,1.0,-2.93032466,0.0,True,24,0.6180339887498948,0.38196601
4700,4103100,1.0,2.31984215,0.0,True,24,0.6180339887498948,0.38196601
4701,4103973,1.0,1.28682366,-0.0,True,24,0.6180339887498948,0.38196601
4702,4104846,1.0,0.25380516,0.0,True,24,0.6180339887498948,0.38196601
4703,4105719,1.0,-0.77921334,0.0,True,24,0.6180339887498948,0.38196601
4704,4106592,1.0,-1.81223183,0.0,True,24,0.6180339887498948,0.38196601
4705,4107465,1.0,-2.84525033,0.0,True,24,0.6180339887498948,0.38196601
4706,4108338,1.0,2.40491648,0.0,True,24,0.6180339887498948,0.38196601
4707,4109211,1.0,1.37189799,0.0,True,24,0.6180339887498948,0.38196601
4708,4110084,1.0,0.33887949,0.0,True,24,0.6180339887498948,0.38196601
4709,4110957,1.0,-0.69413901,0.0,True,24,0.6180339887498948,0.38196601
4710,4111830,1.0,-1.7271575,-0.0,True,24,0.6180339887498948,0.38196601
4711,4112703,1.0,-2.760176,-0.0,True,24,0.6180339887498948,0.38196601
