beat_number,ideal_ms,actual_ms,drift_ms,cumulative_drift_ms,trades_settled,settlement_value_icp,is_sync_beat,is_netting_beat,phi_4_derivation,schumann_hz
1037,873,873.7659,0.7659,1244.6033,5,6067.2051,False,False,875.3642,7.83
1038,873,876.392,3.392,1247.9953,3,2688.9947,True,False,875.3642,7.83
1039,873,873.1962,0.1962,1248.1914,63,1811.7626,False,False,875.3642,7.83
1040,873,872.6897,-0.3103,1248.5018,4,5601.6681,False,True,875.3642,7.83
1041,873,869.1792,-3.8208,1252.3226,12,3885.9185,True,False,875.3642,7.83
1042,873,872.2322,-0.7678,1253.0904,10,375.6825,False,False,875.3642,7.83
1043,873,872.5905,-0.4095,1253.5,42,3533.5535,False,False,875.3642,7.83
1044,873,873.918,0.918,1254.4179,57,2055.8601,True,False,875.3642,7.83
1045,873,869.3116,-3.6884,1258.1063,8,3790.6459,False,False,875.3642,7.83
1046,873,872.7019,-0.2981,1258.4044,9,2887.3281,False,False,875.3642,7.83
1047,873,872.4539,-0.5461,1258.9505,0,56.4599,True,False,875.3642,7.83
1048,873,872.8365,-0.1635,1259.114,6,1445.2512,False,True,875.3642,7.83
1049,873,871.212,-1.788,1260.9021,83,2217.1828,False,False,875.3642,7.83
1050,873,873.7699,0.7699,1261.672,6,1538.6512,True,False,875.3642,7.83
1051,873,875.0962,2.0962,1263.7683,0,5841.9151,False,False,875.3642,7.83
1052,873,873.6714,0.6714,1264.4397,7,3193.0714,False,False,875.3642,7.83
1053,873,875.0388,2.0388,1266.4784,20,2218.6682,True,False,875.3642,7.83
1054,873,871.3623,-1.6377,1268.1161,33,3080.3847,False,False,875.3642,7.83
1055,873,873.1461,0.1461,1268.2622,27,188.892,False,False,875.3642,7.83
1056,873,874.1515,1.1515,1269.4136,2,3963.777,True,True,875.3642,7.83
1057,873,871.6665,-1.3335,1270.7471,52,107.5032,False,False,875.3642,7.83
1058,873,872.9673,-0.0327,1270.7798,3,5947.8959,False,False,875.3642,7.83
1059,873,876.3811,3.3811,1274.1609,24,3019.4065,True,False,875.3642,7.83
1060,873,871.9618,-1.0382,1275.1991,51,3373.4989,False,False,875.3642,7.83
1061,873,873.463,0.463,1275.6621,3,3483.3557,False,False,875.3642,7.83
1062,873,870.1868,-2.8132,1278.4753,1,2816.2762,True,False,875.3642,7.83
1063,873,873.6349,0.6349,1279.1102,45,1575.872,False,False,875.3642,7.83
1064,873,872.9382,-0.0618,1279.172,38,1454.7561,False,True,875.3642,7.83
1065,873,875.2411,2.2411,1281.4131,28,2690.6539,True,False,875.3642,7.83
1066,873,871.3798,-1.6202,1283.0333,3,3469.527,False,False,875.3642,7.83
1067,873,872.2232,-0.7768,1283.8101,6,2982.0353,False,False,875.3642,7.83
1068,873,872.2858,-0.7142,1284.5243,4,310.6111,True,False,875.3642,7.83
1069,873,869.6759,-3.3241,1287.8484,6,3151.9707,False,False,875.3642,7.83
1070,873,873.0418,0.0418,1287.8902,32,26.1389,False,False,875.3642,7.83
1071,873,873.8843,0.8843,1288.7745,16,5714.1987,True,False,875.3642,7.83
1072,873,872.1634,-0.8366,1289.6111,4,3467.9498,False,True,875.3642,7.83
1073,873,871.8016,-1.1984,1290.8096,52,3007.6664,False,False,875.3642,7.83
1074,873,872.1116,-0.8884,1291.698,25,2205.7689,True,False,875.3642,7.83
1075,873,871.2205,-1.7795,1293.4774,0,5752.1419,False,False,875.3642,7.83
1076,873,874.2418,1.2418,1294.7192,5,2819.0201,False,False,875.3642,7.83
1077,873,873.5644,0.5644,1295.2836,0,477.5601,True,False,875.3642,7.83
1078,873,871.8302,-1.1698,1296.4534,26,2368.6258,False,False,875.3642,7.83
1079,873,873.1886,0.1886,1296.6421,21,2516.1066,False,False,875.3642,7.83
1080,873,873.0892,0.0892,1296.7313,1,6067.2783,True,True,875.3642,7.83
1081,873,874.4864,1.4864,1298.2177,1,3270.659,False,False,875.3642,7.83
1082,873,873.474,0.474,1298.6917,14,4920.6222,False,False,875.3642,7.83
1083,873,871.1745,-1.8255,1300.5172,12,2429.881,True,False,875.3642,7.83
1084,873,875.0329,2.0329,1302.5501,32,3829.9178,False,False,875.3642,7.83
1085,873,872.0375,-0.9625,1303.5126,15,4358.8349,False,False,875.3642,7.83
1086,873,871.4567,-1.5433,1305.0559,6,2302.9866,True,False,875.3642,7.83
1087,873,874.575,1.575,1306.6309,5,3359.2681,False,False,875.3642,7.83
1088,873,871.1018,-1.8982,1308.5291,18,6059.8235,False,True,875.3642,7.83
1089,873,872.2367,-0.7633,1309.2924,5,3151.1249,True,False,875.3642,7.83
1090,873,872.9975,-0.0025,1309.2949,1,2194.8768,False,False,875.3642,7.83
1091,873,872.4768,-0.5232,1309.8182,14,1264.7956,False,False,875.3642,7.83
1092,873,872.4829,-0.5171,1310.3353,25,3860.5241,True,False,875.3642,7.83
1093,873,873.3609,0.3609,1310.6962,5,4719.7823,False,False,875.3642,7.83
1094,873,874.6169,1.6169,1312.3131,0,5110.3997,False,False,875.3642,7.83
1095,873,873.1908,0.1908,1312.5039,9,2361.0804,True,False,875.3642,7.83
1096,873,875.7147,2.7147,1315.2186,3,4019.736,False,True,875.3642,7.83
1097,873,874.7554,1.7554,1316.974,4,3353.8864,False,False,875.3642,7.83
1098,873,870.1538,-2.8462,1319.8202,0,4073.8486,True,False,875.3642,7.83
1099,873,872.5949,-0.4051,1320.2253,11,2584.8474,False,False,875.3642,7.83
1100,873,876.4232,3.4232,1323.6485,10,5351.1379,False,False,875.3642,7.83
1101,873,872.9074,-0.0926,1323.7412,20,3442.3692,True,False,875.3642,7.83
1102,873,873.3416,0.3416,1324.0828,76,4981.623,False,False,875.3642,7.83
1103,873,869.8676,-3.1324,1327.2151,18,864.7869,False,False,875.3642,7.83
1104,873,874.3188,1.3188,1328.5339,28,5899.601,True,True,875.3642,7.83
1105,873,871.8928,-1.1072,1329.6412,4,5673.5127,False,False,875.3642,7.83
1106,873,874.2901,1.2901,1330.9313,26,5960.3081,False,False,875.3642,7.83
1107,873,871.7619,-1.2381,1332.1694,0,4540.0365,True,False,875.3642,7.83
1108,873,873.417,0.417,1332.5865,35,3353.0012,False,False,875.3642,7.83
1109,873,873.4299,0.4299,1333.0163,2,1308.9457,False,False,875.3642,7.83
1110,873,872.1138,-0.8862,1333.9026,2,4672.6118,True,False,875.3642,7.83
1111,873,872.6489,-0.3511,1334.2537,81,4356.1587,False,False,875.3642,7.83
1112,873,873.2649,0.2649,1334.5186,57,2953.3035,False,True,875.3642,7.83
1113,873,870.2357,-2.7643,1337.2829,12,5715.669,True,False,875.3642,7.83
1114,873,875.206,2.206,1339.4889,57,4900.3564,False,False,875.3642,7.83
1115,873,874.3424,1.3424,1340.8312,20,5918.0221,False,False,875.3642,7.83
1116,873,871.4633,-1.5367,1342.3679,0,1080.1156,True,False,875.3642,7.83
1117,873,871.5926,-1.4074,1343.7753,2,2786.5081,False,False,875.3642,7.83
1118,873,875.2874,2.2874,1346.0627,3,2412.7441,False,False,875.3642,7.83
1119,873,870.3509,-2.6491,1348.7117,3,1141.6575,True,False,875.3642,7.83
1120,873,870.8409,-2.1591,1350.8709,41,2062.9613,False,True,875.3642,7.83
1121,873,873.8485,0.8485,1351.7194,4,549.5289,False,False,875.3642,7.83
1122,873,873.2835,0.2835,1352.0029,0,5646.6598,True,False,875.3642,7.83
1123,873,873.8047,0.8047,1352.8076,13,1202.6257,False,False,875.3642,7.83
1124,873,871.7189,-1.2811,1354.0887,5,3969.3453,False,False,875.3642,7.83
1125,873,872.2225,-0.7775,1354.8662,39,924.5468,True,False,875.3642,7.83
1126,873,873.2166,0.2166,1355.0828,7,4084.2703,False,False,875.3642,7.83
1127,873,872.7127,-0.2873,1355.3701,16,1406.8746,False,False,875.3642,7.83
1128,873,871.2709,-1.7291,1357.0992,7,498.7598,True,True,875.3642,7.83
1129,873,870.0981,-2.9019,1360.0011,2,1848.7083,False,False,875.3642,7.83
1130,873,877.2169,4.2169,1364.218,20,5740.8827,False,False,875.3642,7.83
1131,873,873.6303,0.6303,1364.8483,12,5400.5288,True,False,875.3642,7.83
1132,873,870.7377,-2.2623,1367.1106,9,4845.5494,False,False,875.3642,7.83
1133,873,871.6464,-1.3536,1368.4642,15,3200.4475,False,False,875.3642,7.83
1134,873,873.4367,0.4367,1368.9009,5,3189.8684,True,False,875.3642,7.83
1135,873,872.4579,-0.5421,1369.4429,25,4496.3624,False,False,875.3642,7.83
1136,873,872.1985,-0.8015,1370.2444,5,5681.7946,False,True,875.3642,7.83
1137,873,873.8681,0.8681,1371.1125,29,654.6234,True,False,875.3642,7.83
1138,873,872.2267,-0.7733,1371.8858,13,201.4948,False,False,875.3642,7.83
1139,873,872.1033,-0.8967,1372.7825,15,4702.9135,False,False,875.3642,7.83
1140,873,875.5443,2.5443,1375.3268,6,4170.3512,True,False,875.3642,7.83
1141,873,868.8103,-4.1897,1379.5165,7,2097.3475,False,False,875.3642,7.83
1142,873,872.1705,-0.8295,1380.346,10,6114.6214,False,False,875.3642,7.83
1143,873,871.7084,-1.2916,1381.6376,1,2009.2721,True,False,875.3642,7.83
1144,873,871.5883,-1.4117,1383.0493,11,5510.3983,False,True,875.3642,7.83
1145,873,870.8654,-2.1346,1385.1839,3,909.4325,False,False,875.3642,7.83
1146,873,873.0673,0.0673,1385.2512,7,3211.7299,True,False,875.3642,7.83
1147,873,873.1736,0.1736,1385.4248,19,5501.1455,False,False,875.3642,7.83
1148,873,872.5229,-0.4771,1385.9019,0,3128.6674,False,False,875.3642,7.83
1149,873,874.1059,1.1059,1387.0077,11,5359.6654,True,False,875.3642,7.83
1150,873,875.4104,2.4104,1389.4181,7,4031.2828,False,False,875.3642,7.83
1151,873,871.6321,-1.3679,1390.786,16,1437.9516,False,False,875.3642,7.83
1152,873,871.1284,-1.8716,1392.6576,0,3833.3445,True,True,875.3642,7.83
1153,873,872.3692,-0.6308,1393.2883,37,1852.9468,False,False,875.3642,7.83
1154,873,871.0395,-1.9605,1395.2489,1,5194.53,False,False,875.3642,7.83
1155,873,873.8776,0.8776,1396.1265,37,4769.6136,True,False,875.3642,7.83
1156,873,871.1127,-1.8873,1398.0138,5,5181.157,False,False,875.3642,7.83
1157,873,875.4636,2.4636,1400.4774,14,3094.9241,False,False,875.3642,7.83
1158,873,873.3451,0.3451,1400.8225,7,5379.5469,True,False,875.3642,7.83
1159,873,874.2825,1.2825,1402.105,44,4610.8086,False,False,875.3642,7.83
1160,873,873.5404,0.5404,1402.6453,8,3709.9413,False,True,875.3642,7.83
1161,873,872.5426,-0.4574,1403.1028,3,1835.8538,True,False,875.3642,7.83
1162,873,872.8593,-0.1407,1403.2435,3,2131.6487,False,False,875.3642,7.83
1163,873,875.6682,2.6682,1405.9117,0,5735.6782,False,False,875.3642,7.83
1164,873,877.3801,4.3801,1410.2917,40,752.4507,True,False,875.3642,7.83
1165,873,871.4411,-1.5589,1411.8507,1,3295.7779,False,False,875.3642,7.83
1166,873,874.6844,1.6844,1413.5351,0,4595.1749,False,False,875.3642,7.83
1167,873,872.193,-0.807,1414.3421,41,4620.5836,True,False,875.3642,7.83
1168,873,872.8754,-0.1246,1414.4667,6,2195.3373,False,True,875.3642,7.83
1169,873,872.7489,-0.2511,1414.7178,3,5094.5874,False,False,875.3642,7.83
1170,873,872.5518,-0.4482,1415.166,1,3165.4646,True,False,875.3642,7.83
1171,873,875.1841,2.1841,1417.3501,3,2459.0783,False,False,875.3642,7.83
1172,873,873.7542,0.7542,1418.1043,14,1478.9005,False,False,875.3642,7.83
1173,873,871.8738,-1.1262,1419.2305,8,3859.2562,True,False,875.3642,7.83
1174,873,873.758,0.758,1419.9885,9,1285.0551,False,False,875.3642,7.83
1175,873,871.1663,-1.8337,1421.8222,42,4348.4634,False,False,875.3642,7.83
1176,873,873.7756,0.7756,1422.5978,1,2470.3313,True,True,875.3642,7.83
1177,873,871.8029,-1.1971,1423.795,29,3254.5169,False,False,875.3642,7.83
1178,873,872.5264,-0.4736,1424.2686,37,4189.3609,False,False,875.3642,7.83
1179,873,872.0873,-0.9127,1425.1813,15,4906.8322,True,False,875.3642,7.83
1180,873,874.1173,1.1173,1426.2986,4,5154.5384,False,False,875.3642,7.83
1181,873,874.1573,1.1573,1427.4559,43,2918.7067,False,False,875.3642,7.83
1182,873,873.9688,0.9688,1428.4247,7,5456.5935,True,False,875.3642,7.83
1183,873,873.317,0.317,1428.7417,7,3122.8798,False,False,875.3642,7.83
1184,873,874.2636,1.2636,1430.0052,4,4388.125,False,True,875.3642,7.83
1185,873,871.356,-1.644,1431.6493,4,5798.4718,True,False,875.3642,7.83
1186,873,873.689,0.689,1432.3382,3,5129.8546,False,False,875.3642,7.83
1187,873,871.7192,-1.2808,1433.619,11,4681.2743,False,False,875.3642,7.83
1188,873,875.6263,2.6263,1436.2454,0,5876.8288,True,False,875.3642,7.83
1189,873,874.0315,1.0315,1437.2769,0,2707.2022,False,False,875.3642,7.83
1190,873,874.7685,1.7685,1439.0453,54,5338.7743,False,False,875.3642,7.83
1191,873,873.2112,0.2112,1439.2565,13,3662.4234,True,False,875.3642,7.83
1192,873,872.849,-0.151,1439.4075,1,1210.7158,False,True,875.3642,7.83
1193,873,872.65,-0.35,1439.7575,2,822.8643,False,False,875.3642,7.83
1194,873,870.4726,-2.5274,1442.2849,4,205.2597,True,False,875.3642,7.83
1195,873,872.8493,-0.1507,1442.4357,3,1184.6526,False,False,875.3642,7.83
1196,873,870.8521,-2.1479,1444.5836,4,4350.9429,False,False,875.3642,7.83
1197,873,877.9344,4.9344,1449.518,2,1281.5538,True,False,875.3642,7.83
1198,873,870.892,-2.108,1451.626,13,4936.1149,False,False,875.3642,7.83
1199,873,872.6484,-0.3516,1451.9775,2,2017.9696,False,False,875.3642,7.83
1200,873,873.6492,0.6492,1452.6267,26,4789.8532,True,True,875.3642,7.83
1201,873,873.7811,0.7811,1453.4077,2,4775.0519,False,False,875.3642,7.83
1202,873,872.4304,-0.5696,1453.9774,24,1964.535,False,False,875.3642,7.83
1203,873,871.2921,-1.7079,1455.6853,13,4479.9306,True,False,875.3642,7.83
1204,873,875.7767,2.7767,1458.462,13,5668.0583,False,False,875.3642,7.83
1205,873,873.3077,0.3077,1458.7697,18,5480.2502,False,False,875.3642,7.83
1206,873,874.9415,1.9415,1460.7111,0,2465.3764,True,False,875.3642,7.83
1207,873,875.11,2.11,1462.8212,12,633.5551,False,False,875.3642,7.83
1208,873,872.3462,-0.6538,1463.475,5,2529.1391,False,True,875.3642,7.83
1209,873,872.7819,-0.2181,1463.6931,10,2425.7177,True,False,875.3642,7.83
1210,873,874.8377,1.8377,1465.5307,5,4337.8977,False,False,875.3642,7.83
1211,873,874.5283,1.5283,1467.059,1,1953.5342,False,False,875.3642,7.83
1212,873,872.319,-0.681,1467.74,6,2147.998,True,False,875.3642,7.83
1213,873,875.1842,2.1842,1469.9241,5,5552.1823,False,False,875.3642,7.83
1214,873,872.3849,-0.6151,1470.5393,48,2722.1846,False,False,875.3642,7.83
1215,873,874.2179,1.2179,1471.7571,43,4051.5022,True,False,875.3642,7.83
1216,873,870.3073,-2.6927,1474.4499,3,2112.6972,False,True,875.3642,7.83
1217,873,873.4276,0.4276,1474.8775,3,4595.457,False,False,875.3642,7.83
1218,873,874.1662,1.1662,1476.0437,4,1948.659,True,False,875.3642,7.83
1219,873,873.0281,0.0281,1476.0718,5,1804.7445,False,False,875.3642,7.83
1220,873,871.8114,-1.1886,1477.2605,43,5013.0084,False,False,875.3642,7.83
1221,873,875.5963,2.5963,1479.8568,4,10.1545,True,False,875.3642,7.83
1222,873,874.2399,1.2399,1481.0967,8,3013.5781,False,False,875.3642,7.83
1223,873,873.3068,0.3068,1481.4034,60,2272.8863,False,False,875.3642,7.83
1224,873,874.2921,1.2921,1482.6956,1,1272.7711,True,True,875.3642,7.83
1225,873,873.6967,0.6967,1483.3922,52,78.5576,False,False,875.3642,7.83
1226,873,873.2076,0.2076,1483.5998,31,1439.6006,False,False,875.3642,7.83
1227,873,874.3462,1.3462,1484.9461,1,1885.6186,True,False,875.3642,7.83
1228,873,871.0304,-1.9696,1486.9157,77,1523.425,False,False,875.3642,7.83
1229,873,872.7108,-0.2892,1487.2048,3,1380.1315,False,False,875.3642,7.83
1230,873,875.0713,2.0713,1489.2761,30,337.4458,True,False,875.3642,7.83
1231,873,874.4676,1.4676,1490.7437,2,5771.9002,False,False,875.3642,7.83
1232,873,871.9705,-1.0295,1491.7732,5,1097.79,False,True,875.3642,7.83
1233,873,872.5245,-0.4755,1492.2487,12,1032.6337,True,False,875.3642,7.83
1234,873,870.1924,-2.8076,1495.0564,23,2277.8803,False,False,875.3642,7.83
1235,873,873.2585,0.2585,1495.3149,27,4118.8159,False,False,875.3642,7.83
1236,873,873.1892,0.1892,1495.504,4,2436.0425,True,False,875.3642,7.83
1237,873,874.315,1.315,1496.819,1,1923.7071,False,False,875.3642,7.83
1238,873,872.3489,-0.6511,1497.4701,28,4614.0024,False,False,875.3642,7.83
1239,873,871.9498,-1.0502,1498.5204,4,3602.9082,True,False,875.3642,7.83
1240,873,872.6709,-0.3291,1498.8495,8,4898.585,False,True,875.3642,7.83
1241,873,874.1061,1.1061,1499.9556,19,2401.1787,False,False,875.3642,7.83
1242,873,874.1573,1.1573,1501.1129,53,3375.6265,True,False,875.3642,7.83
1243,873,875.0534,2.0534,1503.1664,71,327.4957,False,False,875.3642,7.83
1244,873,873.5454,0.5454,1503.7117,6,1251.6872,False,False,875.3642,7.83
1245,873,869.9885,-3.0115,1506.7232,36,5065.741,True,False,875.3642,7.83
1246,873,871.4505,-1.5495,1508.2727,20,4354.2878,False,False,875.3642,7.83
1247,873,873.2575,0.2575,1508.5302,29,6121.7736,False,False,875.3642,7.83
1248,873,875.0992,2.0992,1510.6294,42,1269.3704,True,True,875.3642,7.83
1249,873,871.9036,-1.0964,1511.7259,22,4318.2601,False,False,875.3642,7.83
1250,873,871.8366,-1.1634,1512.8893,2,72.0685,False,False,875.3642,7.83
1251,873,872.7464,-0.2536,1513.1429,14,2391.9557,True,False,875.3642,7.83
1252,873,872.645,-0.355,1513.4979,3,758.8687,False,False,875.3642,7.83
1253,873,874.2408,1.2408,1514.7387,35,4458.0501,False,False,875.3642,7.83
1254,873,874.8605,1.8605,1516.5992,43,4639.3303,True,False,875.3642,7.83
1255,873,873.4738,0.4738,1517.073,6,274.9235,False,False,875.3642,7.83
1256,873,875.1264,2.1264,1519.1994,13,5625.5681,False,True,875.3642,7.83
1257,873,871.8451,-1.1549,1520.3542,7,1513.1727,True,False,875.3642,7.83
1258,873,873.6875,0.6875,1521.0417,55,5764.5863,False,False,875.3642,7.83
1259,873,872.7362,-0.2638,1521.3055,23,1158.9147,False,False,875.3642,7.83
1260,873,873.4376,0.4376,1521.7432,18,1033.9022,True,False,875.3642,7.83
1261,873,873.2491,0.2491,1521.9923,5,1444.2852,False,False,875.3642,7.83
1262,873,873.6547,0.6547,1522.647,5,5636.5985,False,False,875.3642,7.83
1263,873,873.3608,0.3608,1523.0078,19,270.6716,True,False,875.3642,7.83
1264,873,872.9621,-0.0379,1523.0458,7,4171.6467,False,True,875.3642,7.83
1265,873,872.0354,-0.9646,1524.0104,51,2610.4591,False,False,875.3642,7.83
1266,873,871.9641,-1.0359,1525.0463,6,4366.6249,True,False,875.3642,7.83
1267,873,874.3283,1.3283,1526.3746,5,5220.3738,False,False,875.3642,7.83
1268,873,872.3554,-0.6446,1527.0193,21,1844.6578,False,False,875.3642,7.83
1269,873,875.0754,2.0754,1529.0947,3,3183.6266,True,False,875.3642,7.83
1270,873,872.0749,-0.9251,1530.0198,2,3439.1654,False,False,875.3642,7.83
1271,873,873.7062,0.7062,1530.7261,42,2165.3455,False,False,875.3642,7.83
1272,873,873.0277,0.0277,1530.7537,10,4267.6449,True,True,875.3642,7.83
1273,873,873.2023,0.2023,1530.9561,15,2724.5527,False,False,875.3642,7.83
1274,873,872.7625,-0.2375,1531.1935,9,4380.4111,False,False,875.3642,7.83
1275,873,873.6044,0.6044,1531.7979,3,2244.604,True,False,875.3642,7.83
1276,873,872.2598,-0.7402,1532.5381,9,3069.4904,False,False,875.3642,7.83
1277,873,873.3112,0.3112,1532.8494,1,5733.6198,False,False,875.3642,7.83
1278,873,873.0994,0.0994,1532.9488,5,1012.8417,True,False,875.3642,7.83
1279,873,870.0698,-2.9302,1535.8789,4,1171.7435,False,False,875.3642,7.83
1280,873,873.8902,0.8902,1536.7691,6,5492.5658,False,True,875.3642,7.83
1281,873,871.5492,-1.4508,1538.2199,3,749.5251,True,False,875.3642,7.83
1282,873,872.0874,-0.9126,1539.1325,14,1604.9651,False,False,875.3642,7.83
1283,873,873.039,0.039,1539.1715,21,2662.0369,False,False,875.3642,7.83
1284,873,871.318,-1.682,1540.8536,13,1954.9556,True,False,875.3642,7.83
1285,873,873.0602,0.0602,1540.9137,21,4478.4829,False,False,875.3642,7.83
1286,873,875.5199,2.5199,1543.4336,15,4078.8344,False,False,875.3642,7.83
1287,873,872.7025,-0.2975,1543.7311,18,5513.1836,True,False,875.3642,7.83
1288,873,871.0166,-1.9834,1545.7146,4,2635.6472,False,True,875.3642,7.83
1289,873,876.2959,3.2959,1549.0104,20,2026.0069,False,False,875.3642,7.83
1290,873,870.5708,-2.4292,1551.4396,34,5787.8458,True,False,875.3642,7.83
1291,873,873.8172,0.8172,1552.2568,2,191.4845,False,False,875.3642,7.83
1292,873,873.941,0.941,1553.1978,35,3187.0203,False,False,875.3642,7.83
1293,873,872.47,-0.53,1553.7278,72,5306.2875,True,False,875.3642,7.83
1294,873,870.9894,-2.0106,1555.7384,2,3041.7228,False,False,875.3642,7.83
1295,873,873.4096,0.4096,1556.148,12,2646.5915,False,False,875.3642,7.83
1296,873,872.4443,-0.5557,1556.7037,43,2490.312,True,True,875.3642,7.83
1297,873,869.2863,-3.7137,1560.4175,36,5762.4705,False,False,875.3642,7.83
1298,873,875.3579,2.3579,1562.7753,5,4461.4022,False,False,875.3642,7.83
1299,873,873.3604,0.3604,1563.1357,7,21.5382,True,False,875.3642,7.83
1300,873,874.3431,1.3431,1564.4788,69,325.2604,False,False,875.3642,7.83
1301,873,873.746,0.746,1565.2248,50,4093.1116,False,False,875.3642,7.83
1302,873,872.8858,-0.1142,1565.339,7,3259.6658,True,False,875.3642,7.83
1303,873,872.3785,-0.6215,1565.9605,2,5936.5079,False,False,875.3642,7.83
1304,873,873.0679,0.0679,1566.0284,13,4677.9937,False,True,875.3642,7.83
1305,873,873.5215,0.5215,1566.5499,0,866.5029,True,False,875.3642,7.83
1306,873,875.6819,2.6819,1569.2318,68,276.3998,False,False,875.3642,7.83
1307,873,872.4509,-0.5491,1569.7809,43,1613.2021,False,False,875.3642,7.83
1308,873,873.2122,0.2122,1569.9931,13,3245.6162,True,False,875.3642,7.83
1309,873,872.4893,-0.5107,1570.5038,8,3760.5996,False,False,875.3642,7.83
1310,873,874.5051,1.5051,1572.0089,4,904.9314,False,False,875.3642,7.83
1311,873,874.0461,1.0461,1573.0551,23,4164.3867,True,False,875.3642,7.83
1312,873,876.2404,3.2404,1576.2955,6,5444.0617,False,True,875.3642,7.83
1313,873,872.9483,-0.0517,1576.3472,2,5250.0281,False,False,875.3642,7.83
1314,873,873.2623,0.2623,1576.6094,6,3936.4718,True,False,875.3642,7.83
1315,873,874.9927,1.9927,1578.6022,20,4494.127,False,False,875.3642,7.83
1316,873,875.4163,2.4163,1581.0185,2,1775.0264,False,False,875.3642,7.83
1317,873,871.627,-1.373,1582.3915,7,5197.6852,True,False,875.3642,7.83
1318,873,873.4305,0.4305,1582.8219,28,1096.1052,False,False,875.3642,7.83
1319,873,874.5506,1.5506,1584.3725,7,5512.6334,False,False,875.3642,7.83
1320,873,872.2745,-0.7255,1585.0981,83,5903.7552,True,True,875.3642,7.83
1321,873,872.3114,-0.6886,1585.7867,49,4646.1115,False,False,875.3642,7.83
1322,873,871.0833,-1.9167,1587.7034,2,4042.7654,False,False,875.3642,7.83
1323,873,869.2626,-3.7374,1591.4408,66,5863.9905,True,False,875.3642,7.83
1324,873,872.2027,-0.7973,1592.2381,0,6112.788,False,False,875.3642,7.83
1325,873,874.5327,1.5327,1593.7709,0,2646.7695,False,False,875.3642,7.83
1326,873,874.4365,1.4365,1595.2073,20,2289.7902,True,False,875.3642,7.83
1327,873,874.0231,1.0231,1596.2304,7,411.5864,False,False,875.3642,7.83
1328,873,871.9849,-1.0151,1597.2455,1,5624.3158,False,True,875.3642,7.83
1329,873,871.909,-1.091,1598.3365,21,1828.7347,True,False,875.3642,7.83
1330,873,872.8897,-0.1103,1598.4468,15,41.1249,False,False,875.3642,7.83
1331,873,871.5686,-1.4314,1599.8782,1,5040.2357,False,False,875.3642,7.83
1332,873,872.5726,-0.4274,1600.3056,1,3238.6969,True,False,875.3642,7.83
1333,873,872.5675,-0.4325,1600.7381,3,4038.5787,False,False,875.3642,7.83
1334,873,873.7208,0.7208,1601.4589,51,5343.6136,False,False,875.3642,7.83
1335,873,874.5686,1.5686,1603.0275,0,4244.804,True,False,875.3642,7.83
1336,873,872.8403,-0.1597,1603.1873,4,257.8778,False,True,875.3642,7.83
1337,873,874.2684,1.2684,1604.4557,0,632.754,False,False,875.3642,7.83
1338,873,873.0265,0.0265,1604.4822,34,1383.1629,True,False,875.3642,7.83
1339,873,873.0775,0.0775,1604.5597,8,2102.9499,False,False,875.3642,7.83
1340,873,869.8791,-3.1209,1607.6807,8,3546.087,False,False,875.3642,7.83
1341,873,873.6712,0.6712,1608.3519,5,2244.6386,True,False,875.3642,7.83
1342,873,872.6863,-0.3137,1608.6655,17,2592.0155,False,False,875.3642,7.83
1343,873,871.0837,-1.9163,1610.5819,4,6103.3652,False,False,875.3642,7.83
1344,873,872.4251,-0.5749,1611.1567,12,5585.2761,True,True,875.3642,7.83
1345,873,871.4948,-1.5052,1612.662,0,2156.2877,False,False,875.3642,7.83
1346,873,873.5051,0.5051,1613.1671,10,5791.206,False,False,875.3642,7.83
1347,873,873.8332,0.8332,1614.0003,2,5804.8972,True,False,875.3642,7.83
1348,873,870.4325,-2.5675,1616.5678,12,1344.9218,False,False,875.3642,7.83
1349,873,871.3654,-1.6346,1618.2024,8,730.535,False,False,875.3642,7.83
1350,873,870.4883,-2.5117,1620.714,52,4855.9356,True,False,875.3642,7.83
1351,873,872.9278,-0.0722,1620.7863,3,138.1414,False,False,875.3642,7.83
1352,873,871.5648,-1.4352,1622.2214,0,2416.3374,False,True,875.3642,7.83
1353,873,874.3264,1.3264,1623.5479,21,2694.1176,True,False,875.3642,7.83
1354,873,874.614,1.614,1625.1619,24,4759.0631,False,False,875.3642,7.83
1355,873,874.5102,1.5102,1626.672,11,47.4755,False,False,875.3642,7.83
1356,873,869.4124,-3.5876,1630.2597,2,2034.9454,True,False,875.3642,7.83
1357,873,874.4357,1.4357,1631.6953,3,4209.8538,False,False,875.3642,7.83
1358,873,874.2979,1.2979,1632.9932,13,2609.2594,False,False,875.3642,7.83
1359,873,871.8174,-1.1826,1634.1758,30,4021.3306,True,False,875.3642,7.83
1360,873,873.348,0.348,1634.5238,28,4386.6143,False,True,875.3642,7.83
1361,873,872.3816,-0.6184,1635.1422,4,884.6373,False,False,875.3642,7.83
1362,873,872.7494,-0.2506,1635.3929,2,4877.4858,True,False,875.3642,7.83
1363,873,871.4653,-1.5347,1636.9276,8,1113.5739,False,False,875.3642,7.83
1364,873,872.9125,-0.0875,1637.0151,23,773.4497,False,False,875.3642,7.83
1365,873,871.6054,-1.3946,1638.4097,46,1543.0937,True,False,875.3642,7.83
1366,873,870.8386,-2.1614,1640.5711,6,5971.8748,False,False,875.3642,7.83
1367,873,874.6433,1.6433,1642.2144,5,1854.2506,False,False,875.3642,7.83
